,dialogue_id,Q-3,Q-2,Q-1,A
665291,MDRW2100000073.44,쌈장 짝짝 찍어서 맛잇것네요,ㅋㅋㅋ 미나리도 같이구울거에요,우억 미쳐따 침고여라,name1님은 ㅁ ㅓ드실건가요
871008,MDRW2100001394.170,제빙기도 있고 게이밍모니터도있고,하긴 그렇겠다.,써봐야 좋은지 알겠지 아마도,오올 밥솥이 낫네
1483472,MDRW2100023769.1,가능,아 뭔말알,옥션=지마켓은 같은 이베이코리아라 당일 옥션에서 긁고 지마켓에서 긁으면 두번째거는 노적립,긁기전에 물어볼테니까 대기하세요
609467,감성대화말뭉치.4150,처랑 아들 외국 보내고 나서 계속 우울한 기분이네.,왜 우울한 기분이신지 이유를 생각해 보셨나요?,혼자 지내다 보니 너무 외로운 것 같아.,가족을 외국에 보내고 혼자 지내시니 외로우시군요.
1969692,MDRW2100047650.1,,이젠 버리거나 거저 주거나 해야할듯해요 가망이 없어요,티폿이 안팔리더라구요,누가 물어보지도 않아요
329271,HuLiC6824,진짜요? 몰랐어요. 제 강아지의 이름은 잭입니다. 당신의 강아지 이름은 무엇입니까?,난 강아지를 안 키워 너 강아지는 개인기가 있니?,"아니요, 저는 재능이 없습니다. 너의 남은 시간에 뭘 하고 싶어요?",너무 피곤해서 자고 싶네~ 너는 남은 시간에 주로 뭐해?
444798,HuLiC959,"저도 그래요, 하지만 그 안에 돈이 많았는데 잃고 싶지 않았어요.",맞아 물론 은행에 넣어두면 잃어버릴 염려는 없어서 안전하긴 한데. 대신 자금이 거의 늘어나질 않아,그렇긴 한데 시간이 지나면 금리가 오를 수 있으니 후회하는 것보다는 안전한 게 낫죠.,금리가 정말 조금씩 오르니까 별로 티가 안나는거같아
360884,HuLiC7554,전쟁영환데 티모시살라메랑 그 걔 나옴 로버트패틴슨,에? 걔 완전 오랜만에 들어봄 연기 못하지 않나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㄴㄴ 뭐 나름 괜찮던데 트와일라잇 이후로는 뭐 연기 많이 늘은듯,오 전쟁영화 좋음ㅇㅇㅇ 재난영화는 싫은데 전쟁영화는 굳굳
1172753,MDRW2100002265.1,연애할 때처럼 데이트도 못하고,항상 까우게되고 맞아요 저는 신혼이라는게 없어서 바로 애기가 생겨서 결혼했기때문에 연애때가 그리울 정도에요,아 그러셨구나! 충분히 신혼을 못 즐기셔서 더 그러시겠어요 정말,name1님도 충분히 시간을 많이 가지시고 결혼하시고 애기도 늦게 가지세요
1434029,MDRW2100020369.1,글고 대부분 생패가 너무 다르거나 스타일이 맞기가 쉽지않더라..,저도 나중에 꼭 같이 살자고한 애가 있었는데 걔가.. 애인이 생김..,헐.. 같이..살자매? 애인잇으면 같이 목살아 나도,그래서 나 섭섭해서 혼자 울엇다 .. 하아..
1463169,MDRW2100022418.1,그쵸.. ㅜㅜ 얼른 종식됐으면 좋겠어요 백신 맞으셨나요? 저는 9월중에 맞아요 화이자로,저두 9월 중에 화이자 또는 모더나에요! 아마도 화이자일 확률이 높네요!,오 그렇죠 뉴스보니까 화이자가 fda정식 승인 났다고 하더라고요 그래서 조금 믿을만한데 부작용이 가장 많은게 화이자라죠 주변에서도 알레르기 반응만 몇명인지..참 무서워요,주변에 많으신가요? ㅠㅠ 전 아직 주변에는 없어서 ㅠㅠ
458092,감성대화말뭉치.11270,저번에 무릎 주사랑 허리 주사를 맞았더니 월에 돈이 오십만 원이나 나갔어.,오십만원이나 나갔군요. 이 상황에서 할 수 있는 게 어떤 것이 있을까요?,일단 진단서를 제출해서 보험 처리를 받아야겠어.,진단서를 제출해서 병원비가 절감되었으면 좋겠네요.
1473275,MDRW2100023103.1,ㅋㅋㅋㅋㅋㅋ,발 집어넣긴 커녕 안넣어도 되더라구요;,첨에는 잘 안 들어간다고 하더라구요 ㅋㅋㅋㅋ,저 되게 다리가 얇은편이거든요
215665,HuLiC4201,음... 난 로멘스 영화도 좋아하는데 비포 선라이즈도 진짜 추천하는 영화야..!,그거 못 봤어요. 확인해 봐야겠어요. 무슨일인데요?,처음만나는 두 남녀가 사랑에 빠지는 영화야 ㅎㅎ,그거 재미있겠어요 확인해 봐야겠어요. 또 뭐 하고 싶으세요?
302188,HuLiC62,그냥 무난하게 옷을 선물할까 생각중이야.,그것 참 좋은 생각인 것 같군요. 당신은 그녀가 어떤 종류의 옷을 좋아할 것 같나요?,이제 겨울이니까 내복을 사줄까 생각중이야.,그렇게 해주시면 정말 감사하겠습니다. 그녀가 그걸 좋아할 거예요. 당신은 좋아하는 브랜드가 있나요?
768867,﻿MDRW2100001101.42,,,수염제모하까 갑자기 하구싶옹,수염..?!
818862,MDRW2100001286.42,웅 한번? 웅 그 장진우식당에서 원주역이 또 차로 오분이긴하드라,그 막 쿠폰 같은것도 쓰고 그럴수 있따고 하는데 이렇게?,신규가입 이랑 신규가입 못하지않어 ? 너 써봤어 ?,신규가입 아니여도 쿠폰같은거 있을수도 있을거같은뎅 아니! 나 안써봤덩 !! 나 신규야 신규 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1443824,MDRW2100021044.1,아뇨ㅎㅎ 온라인은 너무 비싸서 오프라인으로 샀어요~ name1님은 최근에 뭐 구매하셨어요?,신발샀어요ㅎㅎ,오 저도 신발 사고 싶어요 ㅠ 어떤 종류 사셨어요? 구두? 운동화?,운동화샀어요ㅎㅎ
