,dialogue_id,Q-3,Q-2,Q-1,A
1789078,MDRW2100045575.1,안녕하세요 ㅎㅎ,안녕하세요 좋아하는 음식 있으세요?,초밥 좋아해요,아 초밥 저도 좋아해요 저는 특히 연어랑 문어요!
1280229,MDRW2100009597.1,와 진짜 너무하네,당연히 절대 안돼요 10살이 잘못 되어 봤자 뭔 잘못이 있겠어요 2주간 저랑 실습 같이 간 메이트들이 진짜 힘들었어요 저희가 할 수 있는 게 없으니까요,그럴거같아요,고작 실습생이라서 담임이 군인 출신인데
1916867,MDRW2100047069.1,헐ㅋㅋ,2명 더 나오면 실격패,ㅋㅋㅋㅋ아 꽃길오진다,지금 브라질팀 전수 검사 들어갔대
1398037,MDRW2100017859.1,저녁은 뭐드셨나요,저녁으로는 깐풍기먹었어요~,깐풍기 맛있죠ㅜ 아이스크림은 무슨 아이스크림인가요?,배라요! 혹시 배라3픽이 어떻게되시나요?
991835,MDRW2100001552.1,ㅇ,삼 17800원,주소잘보내라,ㅇㅇ 제대로보냄 돈이나 주쇼
1632101,MDRW2100033968.1,결혼하고는 육아때문에 그만두신걸까요?,네ㅡ오래일하기도 했고 쉬고 싶어서,그럼 지금 쉬시는것에 만족하시나요?^^,네~ 워킹맘은 자신이없네요ㅋ
1145534,MDRW2100001641.1,파프리카가 뭐야 머리 그냥 안할랜다 캬캬,파프리카 채소 ㅠ 머리 걍 자르기만해,갑자기 왜나와 파프리카가 웅 그래야겠오 언니 존나 재밌다 엔딩후서브남 이번 화 개도랏,마자ㅠ 빨리 둘이잘돼라
991292,MDRW2100001552.1,나 새우누들,새우 엄ㅅ는데,쉬림프누들 불고기후무스 이렇게 2개,치킨은
1652719,MDRW2100035522.1,ㅋㅋㅋㅋㅋㅋㅋ,네덜란드의 어떤 집이 4인가족인데 집도 다팔고 단칸방에서 살며 비트코인에 올인했다가 지금은다 놀고먹는데,투자중에 투자 세월투자,저도 그거 할거에요
1889108,MDRW2100047046.1,왜 저게 가녀ㅠㅗㅗㅗ,습관적으로,앗,저게 나온거야
1061072,MDRW2100001597.1,응 오늘 넘 일찍 시작해서 그런지 왜케 시간 안감... name3도 일찍 일어나서 그런지 좀 몽롱해하고,우리 여보가 고생이 많아,응? 갑자기 그래서 뭔말인가 했네 맥심 손잡이 있어? ㅋㅋㅋ,오 이따 해봐야겠다 밥먹었어?
367515,HuLiC7707,ㅋㅋㅋㅋ그건 모르지??,아 그럼 지금 니 인생영화는 뭔데??,나는 인생영화다 싶은 건 없는데,그럼 가장 재밌게 본 영화는??
1601833,MDRW2100031910.1,오 여자복근 ㅎㄷㄷ,발차기 열심히 하면 돼요,완전 매력터집니다 날씬하신가보네요,네 마른편이에요
921439,MDRW2100001521.1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌㅌㅌㅌ 혹시 네가 불편해할까봐,근데 의자가 진짜.... 뭔가 낡았나보다 그렇게 막 부서지는거보면(ㅋㅋ ㅠ ㅠ ㅠㅋ ㅋㅋ),그러기도하고 사람들이 막 장난도 침 놀림받으신 분은 의자 뒤로 다그락다그락하다가 부셔짐,뭐지 그냥 의자가 좀 약한 것 같은데 아주나약하군
877213,MDRW2100001397.8,그러게요 ㅋㅋㅋ 80주년 기념 한번 가야겠습니다!!,80주년이니 냉면 8000원에 해줬으면ㅋㅋㅋ 가볼 의향이ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋ 물가 상승 반영해서 18000원 하지 않을까요ㅠㅠ 최저시급이 9160원으로 올랐다고 하더라구요..!,그럼 지금도 안가지만ㅋㅋㅋㅋㅋ영원히 안갈꺼 같습니다ㅋㅋㅋㅋ
1565666,﻿MDRW2100029379.1,,,고양이 vs 개,"음, 난 둘다 동등하게 귀엽다고 생각해 ㅋㅋㅋㅋㅋ"
494817,﻿감성대화말뭉치.18469,,,오늘 아침에 성과급이 내 책상에 고스란히 종이봉투에 있는거 있지.,성과급이 나와서 너무 기분이 좋으시겠어요. 어디에 쓰실 건가요?
274333,HuLiC5557,왜 그렇다고 생각하나요? 피자가 더 나은 것 같아요.,모르겠어 피자가 좀 느끼한거 같아,당신은 재미로 무엇을 하는 것을 좋아하나요?,휴대폰 게임하는 거 좋아해 너는?
