,dialogue_id,Q-3,Q-2,Q-1,A
819566,MDRW2100001289.23,작네 근데 그렇다고?,응,딱딱해서 그런가보다,그런가... 에혀 약해서 까다롭네 요즘 산책 힘들어서 운동 부족 될까뵈 노즈워크 해줬어
663326,MDRW2100000063.91,남사틴 어쩌구,곰돌이 오,이러는거 들리는데 또 ㄹㅇ 유교보이 스러운 말 일거같음 뭐 남녀사이에 친구없다ㅜ이런느낌,약간 그랬음
1566522,MDRW2100029445.1,승진에 목 매진 않는 거 같아요,근데 그게 좀 문제가 있어요,직장하고 자기를 분리한다 할까,사람이 일로부터 성취감을 얻어야 하는 거 아닐까
1649714,MDRW2100035294.1,세상에 저 이번여름썬크림만바르고 넘어갔는데ㅜㅜㅜ이 꿀팁을 이제야 알게되나니ㅜㅜ 담에 잘해야겠어요ㅜㅜㅜㅜ,여름에 관리 안하면 나이드니 폭삭 늙더라고요,으아아아ㅜㅜㅜㅜㅜ 저의 모습같네요 ㅜㅜ 쓰시는 상품은 어떤게좋아요?,팩은 세안후 올려만 놓으면 되니 편하더라도요
881542,MDRW2100001491.1,ㅠㅠ 그러게요 집값도 정말 미쳤어요 허허 이젠 지방에도 내 집은 없을 것 같은 느낌.. ^^,집값이 빨리 떨어져야 할텐데말이죠.. 결혼할즈음엔떨어져있기를..ㅎㅎ,정말 그랬으면 좋겠네요..ㅎㅎ 주변에 혹시 결혼한 친구는 있으세용?,아직은 없네요 ㅎㅎ 주변에 있으세요?
1852404,MDRW2100047020.1,어어,돈 많이 벌지,그돈을 딴데 쓰진 안았나 봄,그래서분당에도
1015164,MDRW2100001576.1,오키 오키 난 준비 다했어 출발 할때 전화 줘 ㄱ우리 쉐이커는 언제올까? 아 소비자 줘야 하는디 주문해 줘야 겠다,name6한테 물어봐봐,프바 있어? 프바~ 한개만 빌려줘 낼 오면 줄께,옹
374360,HuLiC7865,오오 ? 나 주먹왕 랄프는 봤어!,오 그 영화 어때?,난 원래 애니메이션 좋아해서 너무 재밌게 봤지 ㅎㅎ,그래서 나도 랄프 보고싶긴한데 레드슈즈도 재밌대서 ㅎ
1009765,MDRW2100001562.1,올라가네 좀수정하자 지금호가세서 약간밑에,165000 2개 160000 1개 화학은 371500,니다샀나?? 잘했네^^,안 사진거 같은데
1781599,MDRW2100045037.1,옷빼고 다팔아본듯요ㅋ 옷은 자꾸 안맞느니 어쩌니 귀찮게하시더라구여ㅜ,아.. 옷은 아는 사람에게 주는 게 낫더라구요. 얼룰 어찌고 얘기 듣는 것도 불편하구요.,맞아여 육아템은 잘팔린다던데 전 지인들다줘버려서ㅋㅋ,제가 예전에 중고로 구매하려 할 땐 많이 없었고 비쌌는데용. 요즘 더 젊은 엄마들은 새상품을 선호하는지 코로나때문인지 중고품 수요가 적다라구요.
