,dialogue_id,Q-3,Q-2,Q-1,A
450433,altergo_c.463,너 이번 주 바빠?,10일에는 평창에 가고 13일에는 춘천에 가.,그럼 14일 점심에 팟타이 먹으러 가자.,응.
1400293,MDRW2100018023.1,시원시원하더라구요,눈앞에서 스파이크 날리는거 보고싶어요ㅎㅎ,오 멋질듯요,배구가 파워가 느껴지는 운동이라 가까이서 보면 더 박진감 넘칠것같네요
643497,MDRW2100000018.33,움 오카디 그럼 먹궁,아니면 나 토요일에 가고,애들 name8이네 데려다즈굥,자긴 일요일에
1821653,MDRW2100046966.1,지금 300개 밀림 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 즐찾에 저장해둔거 200개 방벽안탄거 100개는 족히될듯,앜ㅋㅋㅋ 미친겠다 ㅠㅠ 어휴 ㅠㅠㅠ,3일쉬니까 1일에 100개정도구나 이제보니까 ㅋㅋㅋㅋㅋㅋㅋㅋ,그치 그정도 될꺼여
879539,MDRW2100001398.53,응응 지금은 더하기 ㅋ,근데 ㅋㅋ갑자기훅 어려워지더라 집에서는안되ㅠ 맞는학원 찾아서 보내야는데,맞어 ㅋㅋ,ㄱㅋㅋ name6 우짜너
938919,MDRW2100001528.1,ㅋㅋㅋㅋㅋㅋㅋ 저번 모임때 이거 먹고 모자라서 곱창도 시켰었어... 마라샹궈 시켰어! 도착해써?,응ㅁㅁㅁㅁ 궁굼해!,이따 오면 사진 보내줄게! 여기 분위기 넘 좋아 객실!,좋겠다..... 응응!!!! 한명 못왔다니 아쉽네...
1594948,﻿MDRW2100031440.1,,,저도 간혹 남기게 되는 경우가 있는데 그때만큼 아쉬운 적도 잘 없는 것 같아요ㅜ,요즘시국이라 친구들이랑 정모도 못하네요... 하이고
790892,MDRW2100001168.69,그런가!?,ㅋㅋㅋㅋㅋㅋ,근데 바쁘대 일이 많대,돈 더 많이 주니까..? 너는 일 모핶어?!
1600680,MDRW2100031839.1,저는 유튜브를,저는 sns통해서...,많이 보는데,오오
678426,MDRW2100000103.101,별이상한고민을,맞앜ㅋㅋㅋㅋㅋㅋㅋ,별게다잇어,별의별 고민이 다 있어
131967,HuLiC2270,복싱체육관에 다니고있어 너는 복싱을 해본적있어?,"아니요, 복싱을 해본 적이 없어요. 그래도 정말 재미있을 것 같아요. 복싱한지 얼마나 됐어요?",3년정도 했어! 다른운동 하는건 없니???,"와, 정말 오래됐네요! 저는 요가와 명상을 많이 합니다. 취미가 뭐예요?"
1923172,MDRW2100047076.1,아니야~ 배터리가 좀 줄긴하지만 멀쩡해!,그럼 다행이고 액정에 잔상도 없어???,멀쩡한거 같은데? 이상없어! 튼튼하게 나왔나봐 ㅋㅋ,뭐 그럼 됐지 ㅋ
1605209,MDRW2100032127.1,저희 같은 직렬은 150?ㅋㅋㅋ,와아아아 정말 많네요,문열리기 시작한때 들어가서 저희 바로 밑 300인가ㅋㅋ,와오진짜맘ㅎ네요 누가누군지 몰라여 좋은 회사인데ㅜㅜ
1322482,MDRW2100012651.1,저도 마음은 여러마리 키워서 심심하지 않게 해 주고 싶지만 ㅜㅜㅎㅎ 저도 한마리가 한계일거같아요....,어떤 일이 생길지도 모르고 질병에 대처하기에는 여러마리가 어려운 편도 있으니까요 ㅜㅜ 하지만 한마리에게 애정을 다해주는것도 좋은 방법이라 생각해요,그쵸 ㅜㅜ 그리고 고양이같은 경우에는 또 혼자서도 잘 지내는 편이라 굳이 친구를 안만들어줘도 되니까 한마리도 좋은거같아요 ㅎㅎ,그렇게 생각할 수도 있겠네요!
357768,HuLiC7482,내가 이번에 과제 중에 갈등 소재로 레포트 쓰는 과제 있었는데 이 내용에서 갈등이 많이 생겨서 이걸로 과제 했어,ㅋㅋ 그래서 점수 잘 받았어?,A+ ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ영화 선택이 탁월했네 갈등이 가벼운 주제라 다루기 편했을 거 같은데
1155945,MDRW2100001644.1,처음처럼이용,호에 갠촤나요오?,거기에 음료수를 타마실라했는데 없으니까 크리스탈라이트,늉륭
981627,MDRW2100001544.1,사진의 화살표 부분 치수 재서 알려줘라. 그래야 똑같은 걸로 보내준단다.,3 또는 3.1 cm 윗면에 휴그린 적혀있는 은색판대기 빼면 3센티 전화끝났데? 설치 기사부르면 얼마냐고 물어봤으?,"못 물어봤다. 그런데 여기는 금호휴그린 자체가 아니고, 위탁 받아서 부품 파는 곳인듯. 주소를 보니, 수원 영통에 있는 건축물품 도매업소인 듯. 번호 알려줄테니 통화해 보든가",번호 및 주소 알려주고 오빠 폰에도 저장해둬요. 현금영수증은?
1140368,MDRW2100001640.1,아 그래? ㅇㅋㅇㅋ 름 약 ㅡㄴ데 땅ㅋ당,이모티콘,불갈비 어쩌고,웅 3번세트ㅔ
462590,감성대화말뭉치.1215,어제 엄마한테 엄마가 뭘 아냐고 소리 지른 게 너무 후회돼. 엄마가 상처받았을 것 같아. 엄마한테 정말 죄송하다.,엄마한테 소리를 질러서 엄마가 상처받으셨을까 봐 걱정하시는군요. 그 마음 이해돼요. 이럴 때 어떻게 엄마한테 죄송한 마음을 전하고 싶으신가요?,엄마한테 편지를 써서 정말 죄송하다고 사과하고 싶어.,엄마한테 편지로 죄송한 감정을 전달하고 싶으시군요.
71558,Chat9409,맞선본적 있니?,아니. 소개팅은 한적 있어.,똑같은거 아냐?,그래두 맞선은 노티나잖아.
1683472,MDRW2100037838.1,,최근에 극장에서 영화보신 적 잇으세요?,"아뇨! 코로나후론 안간것같아요,,, 극장에서 본 마지막영화가 기억도 안나네요",와 언제적이에요 진짜 오래전이시네요
1156032,MDRW2100001644.1,ㅋㅋㅋㅋㅋㅋ환자분 입 여세요~ 입 다쳐요,헤 아직 마취가안풀려서 밍밍해,마자 그 느낌 이상해 마비되가지구,브에에에 목요일에 떼운당
1433542,MDRW2100020345.1,그리고 그거 금지임 먹어도되냐고 나한테 물어서 내가 응 이라고 하면 걍 목어도되고 냐가 먼저 먹을래? 햇으면 걍 목어도됨 무슨 말인지 헷갈리겟지만,올,한번 허락한 음식을 여러번 재차 먹을때마다 되묻는 경우,만약
1176296,MDRW2100002469.1,오 저도 던킨꺼 마셔봤어요 기라델리어쩌구 맛있더라구요,앗 저두요 같은거 마셨네요,ㅋㅋ 행사해서,별로 기대안했는데
1933651,MDRW2100047086.1,드라마는ㅋㅋㅋ배우 이미지 생각해서 그러나 그렇게 내용 좀 바꾸는게 많은거 같앜ㅋㅋㅋ 드라마 내용 전개가 좀 나은거 같았어? 스스로 알아차리고 스윗한 방향으로 전개되는게?,응 아무래도? 멜로니까 웹툰은 결말이 찝찝하고 나비가 다시 돌아갈 것 같은걸 암시해서 조금 기분이 그랬거든. 드라마에서 남주 누구인지 모를 때는 도혁이 응원했는데 보니까 재언이인것 같아서 변할려고 하는 모습이 아주 좋아,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이름 열심히 따라갔으나 ㅋㅋㅋㅋ모르는 웹툰이라 실패ㅋㅋㅋㅋ 어우 난 웹툰은 읽고 그냥 흘려서ㅋㅋㅋ 사실 읽었던거 내용 기억 잘 안함ㅋㅋㅋㅋ 못...함...? 이라고 해야되려나,"나도.사실 줄거리 설명하라 하면 못 해 ㅋㅋ 인물이름도 잘 기억못하겠더라 지금 네이버시리즈에서 기다무 하더라. 시간 날 때 봐봐 뭔가 현실적이고 그 나이때의 복잡함, 고민 같은게 잘 드러나 있어"
1322158,MDRW2100012628.1,해외 어디가고 싶으세요?,요즘은 홍콩이 제일 가고 싶은데 코로나도 그렇지만 나라 상황때문에ㅜㅜ 갈 수 있을지 모르겟네요,저는 코로나 끝나면 멕시코 가고싶어요,오 멕시코 좋아요! 저는 코로나 이전 마지막 여행이 멕시코였어요ㅜㅜ 멕시코 어디 가고 싶으신가요??
