,dialogue_id,Q-3,Q-2,Q-1,A
1673366,MDRW2100037088.1,"저녁 뭐 드셔용, ?",좀 전에 미역국이랑 반찬이랑 먹었어요 식사 하셨나요?,넵! 전이랑 된장국 먹었어요!,맛있으셨겠어요! 전은 직접 만드신 건가요?
1326569,MDRW2100012910.1,네,너무 억지같아서ㅋㅋ 자꾸 부활해서,맞아요 저번주 현타왔어요,와이프도 가끔
493197,감성대화말뭉치.1815,,불안하고 아무것도 손에 안 잡히네.,무슨 일이 있는지 말해 주시겠어요?,은퇴 후로는 하루하루 지내는 게 초조하고 불안해.
866341,MDRW2100001388.142,그건오디서,해피오더!! 던킨 민초100원쿠폰지금받아짐!!,ㅋㅋ던킨없숴...,가는곳에도없나ㅜ
1643721,MDRW2100034836.1,조진웅 배우님이 연기한 캐릭터는 살아있겠죠?,백퍼 살아있을거같아요 !! 시즌 2까지 만들려면 ㅋㅋ 살아있어야해요 ㅜㅜ,마지막 장면에 암시되긴 한것같은데 은퇴한다거나 그러지 안ㅅ았으면ㅠㅠ,맞아요 ㅠㅠㅠ 뭔가 스케줄이 안맞으면 그대로 안나올듯한...느낌이죠?
1370711,MDRW2100015907.1,아 맞아요 ㅋㅋㅋ주변에 봐도 제주도 많이 가더라구요 저도 가고싶긴한데 시간맞는 친구들이 잘 없네요,저도 셋이서 가려다 날짜 안맞아서 못가고있네요 4단계 격상돼서 더 ㅠ,맞아요 ㅠㅠ 몬가 나이들수록 점점 여행시간 맞추기 힘든거같아요,한명이 올해 결혼해서 그전에 갈랬는데 결국 친구 셋이서는 한번도 못가보네요ㅎ
297535,HuLiC6092,호주의 어느 도시에서 살아보고 싶은데?,시드니는 살기 좋은 곳일 것 같아요. 당신은요?,나는 미국 포틀랜드에서 살아보고 싶어.,포틀랜드에 가본 적은 없지만 좋은 도시라고 들었어요. 어떤 점이 좋으세요?
1690165,MDRW2100038342.1,몸싸움,아 미치겠다,크아~~~~~~~크아~~~~~ 거린다,그럼 첫찌도 같이 하나?? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱ
1827413,MDRW2100046985.163,길면 힘들지,그니까,좀 짧은게 보기 편하늣,그니까
1620015,MDRW2100033139.1,너는?-?,난 누가 학교 와서 공연 한 적은 있는 거 같아 뮤지컬이었나??,오오 좋지좋지 콘서트는 가본 적 있어?,그건 엄마 따라.. ㅋㅋㅋㅋㅋ
1376666,MDRW2100016342.1,오히려 이 작품이 정격인 느낌이랄까요 네. 두 배우가 주축인데,아...다른배우들이,정말 일을 잘하는 두 사람이지 로맨스 느낌이 전혀 아니라서,그날그날내용이 다르겠네요
