,dialogue_id,Q-3,Q-2,Q-1,A
1938670,MDRW2100047094.1,? 쿠키?,웅 집에 어제 엄마가 사온 코스트코 크키..,먹어 왜? 니 머 먹고싶은케이크 있?,지금 사러 가? 나 당근케이크 ㅎ.. ㅋㅋㅋㅋㅋㅋㅋ 업겟지? 걍 치즈케이크랑 고구마케이크만 아니면 ㄱㅊ
1300617,MDRW2100011054.1,오 qcy 이어폰 가성비로 유명하죠! 전 최근에 플립즈라는 과자를 샀어요,오.. 아시는구낭.. 플립즈? 외제에요? 첨들어봐요,네 외국 제품이에요 프레첼에 초콜렛 코팅이 되어있어요,아.. 상상은 되네요.. 그.. 초코송이 같은?
391973,HuLiC8271,그니까 ㅜ 진짜 실감나고 ㅋㅋ,이 영화 평점도 되게 높지 않으려나,왓챠 평점 3.7점이다,오오 높은건데?
301355,HuLiC6180,그동안 잘 있었어?,"잘 지냈어요, 물어봐줘서 고마워요. 너는 어때요?",나는 새벽에 한번 깨서 조금 비몽사몽 해,당신은 어떤 일을 하세요?
1488410,MDRW2100024091.1,ㅋㅋㅋ 진짜 열심히 공부했던 기억이 새록새록 나네요,근데 열심히 질문하러 다니긴햇어도 뭐 질문이 좋았던 편은 아닌 것같아거,괜찮아요 저도 수준 낮은 질문 많이 했어요,ㅋㅋㅋㅋㅋㅋ
186934,HuLiC354,"와, 정말 친절하시네요. 고마워하셨을 거예요",나는 고양이 영상 자주 챙겨 보는데 너는 휴대폰으로 뭐 봐?,저는 핸드폰으로도 고양이 영상을 많이 봅니다. 나도 내 고양이와 노는 것을 좋아합니다.,집에 있을 때 주로 뭐하면서 놀아?
713971,﻿MDRW2100000182.12,,,6월 초 주말에 머해!!,ㅁ ㅓ 없을껄.... 왜엥? ㅋㅋㅋㅋ
783638,MDRW2100001155.35,재밋더 니도해 찾아바바,ㅋㅋㅋ근데난 야매수영잘해,나도 개헤엄 ㅋㅋㅋㅋ,ㅋㅋㅋ알지목욕탕냉탕에서하는거ㅋㅋ
987795,MDRW2100001549.1,더우면 틀게 ㅇㅇ 왜?,아니 아빠 퇴근 3시쯤 집에 오신다고,치과?,놀아라  모르겠네  토요일 출근한다고 오늘 반차
874067,MDRW2100001396.55,약으로 조절중 시원해지면 정말 운동 식단 필수야 다신샵알어?,아니 그게 머야,그런 다이어트 대체식품 파는 쇼핑몰 ㅎㅎㅎ 떡볶이 대신 곤약떡볶이 뭐 이런걸로 먹어야할듯 만두대신 닭가슴살 만두 뭐 이런식,나도 함 들어가봐야겠다
703618,MDRW2100000135.103,,오빠집은 전기장판 반반이야,그게 좋아,그래서 나보고 끄래
