,dialogue_id,Q-3,Q-2,Q-1,A
820559,MDRW2100001303.1,ㅠㅠㅠㅠㅠㅠㅠㅠ 코그거 하니까 귀 확 괜찮아지네,코 그거가 뭐야 스프레이?,거기서 약도 뿌려주고 스프레이는,그거 어케 생겼어 보여줘봐
886601,MDRW2100001499.1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,배고프다 벌써.... 나 퇴근~~~ 자기 엄마가 집에 카레한다구 돈까스랑 먹으래ㅠ 그래서 오늘 맵고 자극적인게 먹고싶었다구 청양고추 썰어서 넣어달라구했엉,ㅋㅋㅋㅋ 자기 고생 많았져용! 어머님 음식이 제일 맛있지이~~~,힝 ㅠㅠㅠ 그래두 매운 카레도 맛있으니...
407466,HuLiC8629,그 폭풍우 배경에 호텔에서 사람 죽어나가는 그거?,손 그림 그거어닌가?,맞지 두개 있거든 영화가? 24 아이덴티티 말고 그냥 아이덴티티,아이덴티티
638620,감성대화말뭉치.9873,,또 공무원 시험에서 떨어져서 너무 괴로워.,시험에 낙방해서 슬프셨군요.,나를 지지해준 여자 친구를 볼 면목이 없어. 내가 너무 한심한 인간 같아.
1410947,MDRW2100018763.1,근데 그래도 봉사간건데 사람 구실은 해야지 그쵸,이랬는데 나만 일 안줌,그래도 2번입니다,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1778505,MDRW2100044804.1,타지예요?,네 엄청 멀어요 기차로 두시간이에요! 그래도 자주통화해요 님은 자주만나세요? 고등학교친구가 그룹인가요?,아뇨 ㅠ 저도 타지온지 7년정도되서 가끔씩 봐요,그쳐 거리가 멀어지면 진짜 자주못봐요 요즘같은시기에는 특히 더그래요
301440,HuLiC6182,제 생각에 그것은 멋진 생각인 것 같아요.,멋지긴 할꺼 같다ㅋㅋㅋ 너는 밥 먹었어?,샤워하면서 먹으면 시원할 것 같아요.,야생의 아이도 아니고 샤워하면서 밥 먹긴 힘들지
203913,HuLiC3931,"아니, 나는 너가 그러한 것 같지 않아요. 당신이 그녀를 다시 만날 수 있는지 궁금했어요.",그러니까 지금 무슨 말을 하는거지? 내가 숨겨둔 애인이라도 있다는 건가?,무슨 말씀인지 모르겠는데 비밀 애인이 있는 것 같네요.,이 사람이 정말 못 하는 소리가 없군. 자네 이런 사람인 줄 몰랐네.
573292,﻿감성대화말뭉치.33855,,,내가 왜 그 아이랑 친구를 했을까 후회가 돼.,친구가 된 게 후회가 됐군요.
1445122,MDRW2100021143.1,으악 아니요 ㅋㅋㅋ ㅠㅠ 가보고 싶지만 알진 못하네욬ㅋㅋ,50개주인데 ㅎㅎ 미국 어디 주에 가보고 싶은건지 궁금해요~,저는 뉴욕으로 가보고싶어요 ㅎㅎㅎ !,아 뉴욕~! 뉴욕에 가면 보고 싶은 명소 같은 거 있어요?
1327645,MDRW2100012989.1,맞아요~근데 확실히 누가 잡아주면 자세가 더 잘 잡아지긴 하더라고요 ㅎ,맞아요~ 그리고 혼자서는 오래 못 하는 거 같아요ㅋㅋㅋ 누가 시켜야 하는 편이라,ㅎㅎ전 애기낳고 인생 최대치 되고 찍은 사진을 봤는데 다이어트 자극이 되더라고요 아 나 진짜 빼야겠다 싶더라고요,저도 수험생활동안 최대치 찍고 방학에 운동 시작했어요ㅠㅠ 꾸준히 식단이랑 운동하면서 빼려고요
814858,MDRW2100001284.51,,갠차나???? ihq 아까 2455까지 떨어질때 주울걸 그랬낭..,그냥 300원대 아니더라도 여보가 판 가격보다 낮으면 사도 될것같아 후 나는 이제 좀 진정됐어  하자 호의갔니ㅜㅜ? 아이디 비번이라도 알려달라할걸 ㅜㅜ,했어!!
