,dialogue_id,Q-3,Q-2,Q-1,A
873145,MDRW2100001395.26,웅 잔뜩 올랐을때 냅두라더니,오후장을,지금 최하 찍었는데 팔으라니까 의아해서 그런건디,내가 못봤으니까 여보는 냅둬봐 나 일해야되서 있다가 다시볼께
1591191,MDRW2100031169.1,,그게 되나요,투자하는 노력과 시간이 많지 않으니 기대를 크게 하지 않는 거죠,왠지 잘하시면서 대화해야 될 것 같아요
1452976,MDRW2100021716.1,저 생미종식빵?? 이거랑 버터식빵 사려고요 파운드도 고민했는데 우선은 저렇게만ㅎㅎ,식빵류로 만원 채우기 어렵지 않아요?ㅠㅠ 전 저번에 딱 만원 채워가지고 주문했어요 ㅎㅎ 의도한건 아닌데 그렇게 되더라구요.. 재고가..,ㅋㅋ일찍 가야지 다양하게 있는거같아요 샐러드가 인기가 많더라고요,어머~제가 안 사는 것만 인기 많아서 다행이더라구요 전 샌드위치 사요 둘이 가격도 비슷하던데 ㅜㅜ
240227,HuLiC477,올해가 2021년이니깐 1953년에 설립됐으면 몇 년 된거야?,"확실하지는 않지만, 디즈니랜드가 세계에서 가장 큰 테마파크라는 것은 알고 있습니다.",디즈니랜드는 어느 지역에 있어?,그것은 플로리다 올랜도에 있는 월트 디즈니 스튜디오에 있습니다.
155384,HuLiC2811,나는 축구 경기 보는걸 좋아해. 국내리그 해외리그 골고루 보는 편이야,나도 축구를 좋아하지만 잘하지는 못해요. 어떤 팀을 응원하세요?,난 대구FC라는 팀을 응원해. 들어본적 있어?,"아뇨, 들어본 적이 없어요. 그들은 미국에서 공연하나요?"
1707248,MDRW2100039606.1,여혐인가요?,그건 아닌데 좀 감수성이 부족해보여요,네 굳이 보여줄 필요 있나요,네 이런거 때문애 보기 불편해요
1625137,MDRW2100033473.1,아아 그거,아는 절이 없는데 어떡하지 동학사 아니,두구두구두구 1등 동학사 그외 101등~!,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ2등 불국사~!
487404,﻿감성대화말뭉치.17007,,,누구나 외로운 인생이겠지만 서글프기도 하고 너무 외로워.,오늘은 외로우시군요. 무슨 일인가요?
79646,HuLiC1063,"난 바다는 멀어서 갈수가 없지만, 너처럼 바다수영을 해봤으면 좋겠다.",안됐군요. 당신이 언젠가 꼭 가길 바라요. 정말 평화롭네요.,너는 가족과 함께 사니?,"아니요, 저는 가족과 함께 살지 않아요. 저는 혼자 살아요. 그래요?"
775435,MDRW2100001119.57,나 한번 가봄,아 그래?,응,어땠음
1647315,MDRW2100035109.1,와ㅜ주변에 코스가있나요?,저 근처에 구?에서 지은 큰 종합체육시설이 있는데 거기에 육상 트랙도 있어서 거기로 돌아용,트렉이있나요? 아아 구렇군요!!,넹넹 ㅋㅋㅋㅋ 저도 집 앞에 이런게 있어서 놀랐어요
1817325,MDRW2100046951.1,그냥 힘든데 가서 말하기도 그렇고 그냥 제 자리에서 열심히 일하고 있었는데 그러면서 좀 멀어진,다행이네요..,근데 문제는 그렇게 한두달 지나고 언젠가 부르더라구요,관계를 끊어낼 때는 좀 끊어야
1200495,MDRW2100004193.1,ㅋㅋ김치전 모듬전 호박전 배추전 부추전 해물전 감자전 name2픽은 무슨 전인가요,육전이랑 버섯전이 좋아요ㅋㅋㅋ 감자전은 얼마전에 집에서 먹어서,오 육전이랑 버섯전 버섯전은 그 표고버섯에 고기소 채워서 굽는 거 말씀하시는 걸까요? 어렸을땐 집에서 전을 부치면서 버섯 갓에 열심히 소를 넣었던 기억이...,네네 표고버섯전이요 저는 집에서 전부치면 조용히 구경했어요 호메가 조신하게 전 굽고 도움이 안되니까 조용히 수발이나 들으라고...
1630221,MDRW2100033824.1,국물라면 뭐를 제일 좋아하세요?!?!,저 딱히 가리는 건 없는데.. 열라면? name2님은요?,오... 전 진순이요...ㅎㅋㅋ,역시 하버드대 맛잘알학과 나오신 분 답네요
1001959,MDRW2100001558.1,금퇼 비 ㅠㅠ,자중난다 뭔 비냐,그랑게야.. 오늘은 칼퇴각,나도 칼퇴각
429886,HuLiC9146,오 남친생각해주는거임?,날 뭐라고 생각하는거임 ㅡ.ㅡ,ㅎㅎ 장난이예여 맞아여 주임님도 인생 재밌게 살아여!,왜자꾸 나한테 재밌게 살라고 함?
1695212,MDRW2100038720.1,머 드셨어요??,된장찌개요ㅎㅎ name1님은요?,저는 치킨 먹었어요 고 추 바 사 삭ㅎㅎ,오 치킨드셨군요 맛있었나요?
1523109,MDRW2100026470.1,라떼가 젤 맛있어요,좋아요 ㅋㅋ 저도 주로 라떼 시키긴한데 가끔은 에이드 땡기더라구용,오 에이드도 맛있죠 여름에 더울 땐 상큼한거 땡길 때 있죠,특히 스벅 패션탱고티레몬에이드 피지오 젤 좋아해요 ㅎㅎ 맞아요 여름은 시원한거!!
1337807,MDRW2100013689.1,진짜 4구역으로 나눠서 이동경로 잘안짜면 이동하는데 시간너무많이걸리더라구요ㅠㅠ,그쵸그쵸 생각보다 제주도가 엄청 넓더라고요,맞아요ㅜㅜ 이미 드시는분들이 계셔서(브레이크 전에 식사시작하셔서) 더 안타까웠어요 맞아요!!혹시 제주여행 예전에 다녀오셨어요? 기억나는 맛집이나 관광지 있으세요?,저는 제주도는 진짜 너무 오래전이라 기억이 잘 안나요... 그래서 더 가고싶어요
758105,MDRW2100000841.1,남들은 설거지 귀찮고 싫다고들 하던데 나는 헹궈서 가지런히 정리하면 재밌어 ㅎ 그랬었지....근데 지금은 귀찮음병에 걸려서 식기세척기 재미 보고파,맞아맞아! 뽀득뽀득 닦이는것도 ㅋㅋㅋ 신세계라던데 나도 알고싶당,맞아 기름때도 장난아니래 고기 먹음 뒷정리가 힘들었거든,이제 3대가전 중 마지막 하나 로봇청소기는 있어?ㅇㅎ
750823,MDRW2100000389.1,마지막 bgm이 뭐였는지 까지 아주 선명하네..ㅋㅋㅋㅋㅋ,뭔데??????? bgm,넬 기억을 걷는 시간,나 기억난듯 악ㅋㅋ넬 나는 nothing better
823935,MDRW2100001308.7,설거지 하고 식탁정리하고 그정도요,음 그럼 우리 아이스크림도 먹자,여보 언제 이쪽으로 왔어요 ㅎㅎㅎ,아까와찌 바붕 여보 나 언니가 남긴 아스크림 먹엉 ㅋㅋㅋ
1708173,MDRW2100039674.1,,식사 뭐 하셨나요?,저는 땅땅치킨이라는 치킨을 먹었어요 님은요?,들어봤어요~ 전 피자 먹었습니다.
127244,HuLiC2161,피자헛은 한국에도 있는데...뉴욕에서만 먹을 수 있는 특별한 음식이 있어?,내가 즐겨 먹는 이탈리아 요리 식당이 많습니다.,이탈리아 식당이면 좀 비싸지 않아? 뉴욕은 물가도 비싼데...,"네, 그것은 매우 비쌉니다. 피자헛은 세계에서 가장 인기 있는 식당 중 하나입니다."
152035,HuLiC2734,"확실하지는 않지만, 면적으로 일곱 번째로 큰 주라고 알고 있습니다.","그렇구나~! 나는 미국에 가서 재즈도 듣고, 공원도 가고, 맛있는 음식도 먹어보고 싶어",정말 재미있을 것 같네요! 저는 멕시코만과 대서양에 접한 몇몇 주에 가보고 싶습니다.,너는 거기 가서 뭐 하고 싶은데???
1870907,MDRW2100047033.1,아니 근데 실물은 안그러자나 근데 name3랑 name5랑 생각해보니 안닮은거 같기도 하고,근데 본인 책임도 있오 계속 콧구멍이 뭘 넣어,너가 증명사진올렸을때 느낌 ㅋㅋㅋㅋㅋㅋ 아 빵 ㅋㅋ,난 오늘 장난감 차키 코에 넣는거 보고 깜놀
1938542,MDRW2100047094.1,아니 ㅎ 그와중에 밖에택배잇으면 또 머라칼까바,ㅇㅋㅇㅋ 엄마아빠 나가면 뜯어볼께 ㅋ,넴 ㅎ 어휴 아빠 괜히 나한테 씅질이고,씅질은 아니고 니 국시 떨어질까봐 걱정 하든디
