,dialogue_id,Q-3,Q-2,Q-1,A
943952,MDRW2100001529.1,영어로 얘기하는거 보고 할말 다하는데 넘 위트있어 매력있어서 미나리가 보고 싶어졌음,그럼 봐줘야지,어서 해? 영화관 개봉이야?,ㅇㅇ 디게 잔잔하단다 영화가
11149,Chat12183,난 그냥 코미디.,웃기는걸 좋아하는구나.,너도 그렇지 않아?,나도 그래.
1286516,MDRW2100010028.1,저는 루테인 이번에 시작했어요,약간 비슷한 느낌으로 젤리 비타민도 먹어요 헐 효과좋나요?,루테인 근데 흰자 노란거에만 효과있대요,님 이제 몽골인 시력 가능해요? 아 아 뭐야.....
1852146,MDRW2100047020.1,뭐 비슷..,그지,이번에 대출 넉넉히 내서 주식할꺼야 ㅋㅋㅋㅋ,와 멋져 ㅋㅋㅋㅋㅋ
1818334,MDRW2100046951.1,연기가 특기임. ㅋㅋ,제자 연기자한테 ㅋㅋㅋㅋ 크게 될지 어찌 알아요 ㅋㅋ 다 피가 되고 살이 될,요즘 모기 잘 안보이죠,엄살도 부리고
769808,MDRW2100001103.21,ㅎㅎ 빨리가네,촌에는 일찍자잖아,놀러간데는 좋던?,ㅋㅋㅋㅋ 그냥한번가기좋지 애가어리니까뭐ㅋㅋ 방안은 대리석이라물미끄럽고
1041105,MDRW2100001590.1,응~계속자다가 조개사러 잠깐 나갈거고ㅋㅋㅋ 펜션에서 늦잠이라니..ㅠ너무 조아.,크 좋다좋다ㅠㅠㅠㅠ 아쒸 상처났는디 후시딘 바르기 찝찝하네요 후시딘뿐인데 항생제 들어잇다해가지고,아..그냥 자연치유 시키는걸로...,아쒸 분명 졸라 아픈데 왜 이러케 나오는거지 오빠랑 name3랑 장난치는데 내다리로 확 뛰어들어가지고ㅠㅠㅠ
1965206,MDRW2100047314.1,당근은사기못만남 아직,당근은 잘안팔림,ㅜㅜ,사는건 매물이 좀적고 ㅋㅋ
726622,MDRW2100000225.35,근데 목요일인가 또 비오던데,개에바... 이게 퇴근풍경이라니 ㅋㅋㅋㅋ개실타 비 멈춰~,비가 목밤-금아침 이케온다고 나와는 잇네 울동네는 근데 원체 믿을수가 잇어야지 그리고 이렇게 오는 비는 뭔가 찔끔오고 말더라,ㅁㅈ ㅜ 근데 지난번처럼또 종일비내리면.... ㅎㅎ....
472390,﻿감성대화말뭉치.14072,,,오늘도 고모가 우리 집에 와서 고모부한테 맞았다고 울고 있어.,고모가 고모부에게 폭력을 당하고 찾아와서 힘드시겠어요.
143036,HuLiC2526,그것이 그것을 좋아할 만한 충분한 이유입니다. 소리가 너무 차분하고 편안해요.,응 그러고보니 바다를 언제 봤었더라? 기억이 안나네.,바다는 내가 세상에서 가장 좋아하는 곳 중 하나입니다. 저는 해변에 가는 것을 좋아해요.,"나도 좋아는 하는데, 마지막으로 본게 언제였는지 기억도 안난다."
753292,MDRW2100000535.1,재택부럽네용,"ㅎㅎㅎ 좋긴한데 일에 집중이 안되서 큰일이네요,, 카페인 섭취가 필수",저도커피로연명해요 회사에서,"에고고 우리 힘내요 ㅠㅠ 직장인의 빛과소금 커피 ,,"
1001315,MDRW2100001558.1,뺏음 ㅋㅋ 귀찮 법원가기 ㅋㅋ,가야젱 육만원 받아오삼ㅋㅋ,오켕 ㅋㅋ name52이 제주도갓네 사람짱많다네,궁게 어제 인스타 올라왔더만 애기들 아직 입원중인가방
347353,HuLiC7241,"일자리를 찾고 있는데, 아직 구하지 못했어요. 빨리 찾았으면 좋겠어요.",너도 일자리를 찾고 있어?,"예, 그래요. 여러 군데에 지원했는데 아직 운이 없네요.",그렇구나. 어떤 직종에서 일했었어?
423503,HuLiC90,나 어제 집에서 혼자 펑펑 울었어,그 말을 들으니 유감이네요. 너는 왜 울었어요? 당신이 이야기할 사람이 없어서 그랬나요?,아침에 남자친구랑 싸우고 나서 집에 왔는데 계속 연락이 없더라,거 참 안됐군요. 이런 일을 겪게 해서 유감이에요 그와 그것에 대해 얘기해 봤어요?
