,dialogue_id,Q-3,Q-2,Q-1,A
165819,HuLiC3051,나는 키우는 개 없어ㅠㅋㅋ 보통 산책 얼마나 시켜줘?,나는 보통 개를 한 시간 이상 산책시킵니다. 우리 둘 다 잘된 일이에요.,산책하면서 운동한다고 생각하면 좋긴 하겠다 ㅋㅋ,"좋은 생각이에요, 다음에 산책 갈 때 한 번 해봐야겠어요!"
1878145,MDRW2100047037.1,현금이지 역시,ㅋㅋㅋㅋ,오큘러스는 동생꺼 빌려서 즐기시는거야,음 걔를 1년에 한번 볼까말까라
1012918,MDRW2100001575.1,그래야할듯 ㅠㅠㅜ,아 도시락 매뉴 벌써 고민된다 ㅋㅋㅋㅋㅋㅋ ㅜ 어렵네,간만이라서 그래?ㅋㅋㅋㅋ 난 닭갈비 볶음밥 2인분해서 먹구 낼 가져가려규,ㅋㅋㅋ어 간만이라서 뭐를 싸야할지 고민되네
685783,MDRW2100000103.68,보고 싶어,누굴봐 ㅠㅠ,먹고 싶어,먹어
1724554,MDRW2100040839.1,코로나전엔 자주갔는데 그러곤 통 못갔네,맞아 코로나이후엔 모든게멈춘느낌ㅎㅎ,그래맞아,벌써2021 반 넘은게 충격이다
1761940,MDRW2100043580.1,응 시원하고 물 많은 배 요즘 썰어서 파는 과일 많지,그거 편하더라고,특히 인원수가 적으면,돈 좀 더 내고 음식 쓰 레기도 적고
967990,MDRW2100001540.1,ㅎㅎ 생각나실때용~,알았어,엄마~ 엄마아아~~ 도시가스 문자왔어용~?,응~~
195977,HuLiC3749,그동안 잘 있었어?,"잘 지냈어요, 물어봐줘서 고마워요. 너는 어때요?",나는 새벽에 한번 깨서 조금 비몽사몽 해,당신은 어떤 일을 하세요?
1810216,MDRW2100046948.1,걍안살라공 있는바지들임,ㅇㅇ,차라리 신발살듯,알아서 산다햄 바지 많자네
1915928,MDRW2100047068.1,코난 성우가 연기하는 그,가져가야겠다,하이바라가 코난이 된걸 코난 성우가 연기하는거 오 천재인가 링크 어디갔지,데랴와 링크 가져와 이건 무슨 장면인지 알아
1544796,MDRW2100027940.1,맞아맞앜ㅋㅋㅋㅋㅋㅋㅋ 매일매일 청소하는게 중요한데...하기 귀찮지...,맞아 ㅋㅋㅋ나는 그래서 그냥 재활용통 있는데도 커다란 봉투에 다 담아버려.ㅠ,나도 재활용통에 봉투 씌워놓고 거따가 넣어놓는중ㅋㅋ,비닐봉투를?
729495,﻿MDRW2100000235.24,,,좀 싸가지없는 컨셉으로 가볼까,그러셔도 됩니다 ㅋㅋㅋ 노 프라블럼
1303015,MDRW2100011211.1,맞아요 진짜 무조건,요즘 볼만한 예능이 없어서 속상해요 ㅠㅠ 시트콤도 그렇고 전 하이킥 시리즈도 정말 재미있게봤었는데 안녕하산님도 보셨나요?,네 유튜브로 봅니다 요새ㅎㅎ,시간 나실 때마다 보시는거에요? 저도 보고싶단 생각은 드는데 늘 회차가 많으면 정주행이 꺼려지더라구요 ㅠㅠ 다 봐야만 할 것 같고
674881,MDRW2100000098.1,,딸아 저녁먹어라,엄마는 먹었엉? 시간이 넘 늦었네 빨리도,밥 먹었나
1268028,MDRW2100008779.1,,여행 좋아하시나요,딱히 좋아하는 편도 싫어하는 편도 아니에요,ㅎㅎ그렇군용
37010,Chat277,방송에서 하는 운동 뭐있나?,축구 야구 많지.,넌 뭘봐?,난 축구를 자주봐.
1639381,MDRW2100034505.1,그쵸~ 포장해와서 많이먹곤해요,저도 포장이 좋아요 배달비 너무 부담돼요!!!!,맞아요 ㅜㅜ 방문포장하면 배달비도아끼고 운동도되고 좋아요,근데 배민 맨날 배달만 쿠폰줘서 속상해요
1032880,MDRW2100001585.1,잘 웃어넘겼던거 같았는ㄷ,되게 너랑 같이 말하면 나한테 너는 꼭 그런다고,내가 또 얹어가지고 그런가봐,전에도 그랬었거든 쩝
1420726,MDRW2100019455.1,어떤점이?,난 출근때 화장하는게 귀찮아서,혼자 집에서 일하는거 같은게 편하긴 해,맞아 방해 덜받고
551394,감성대화말뭉치.29560,나 대인관계가 너무 좁은 것 같아서 고민이야. 남의 시선을 의식하게 돼.,대인관계 때문에 남의 시선을 의식하고 계시는군요.,다른 사람들이 볼 때 친구가 없어 보일까 봐 걱정이야. 그래서 모임이라도 나가보려고.,친구가 없어보일까 봐 걱정이 되시는군요.
937021,MDRW2100001528.1,ㅋㅋㅋㅋ 나두 대부분 옆으로 많이자!,그렇구나! 잠버릇은 어때???ㅋㅋ,나 보통 잠든 그대로 깨! 라고 생각해 나는!,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 알람소리엔 잘 일어나??
1429532,MDRW2100020087.1,아 까비 진짜 아까부터 궁금했던건데 어쩔 수 없이 넘어가드릴게요,ㅋㅋㅋㅋㅋㅋ전 이제 자러갑니다...낼 얘기해주께여,알바 대타때매 하루종일 합니다ㅜㅜ 피곤해 죽겠음,알바대타했나여ㅋㅋ 카페알바한댔죠
1965724,MDRW2100047354.1,오 맞아요ㅋㅋ 곧 가을아침 들으면 딱이네요,가을아침...간만에 들어야겠네요ㅎㅎ,학교갈때 버스에서 많이 들었었는데.. 좋아요 ..,딱 새벽부터 아침 사이 듣기 좋죠ㅠ 아이유노래는 다 좋은데 그 중에 분홍신은 활용도가 특히 높은 것 같아요ㅋㅋ
531172,감성대화말뭉치.256,적어도 보조 해줄 사람이 한 명은 필요할 것 같아. 혼자서는 무리야.,어떻게 하면 이 위기를 극복할 수 있을까요?,혼자 끌어안는다고 달라지는 것 없으니 팀장님께 면담 신청해야겠어.,팀장님과의 면담으로 이 상황이 해결되었으면 좋겠어요.
657193,﻿MDRW2100000057.86,,,초록토끼 name2재질,진짜 name2다 name2
1911747,MDRW2100047063.1,일단 환불해달라고 했어 과연 해줄것인지 시간을 옮겨줄것인지,존말할때 환불해라 ㅋ,답장 주세용 용 용,빨리 주아요
32136,Chat1877,난 눈이 작아서 걱정이야.,왜? $Theme이 작아도 멋있는 사람들 많아.,에이 그런건 말도 안돼.,왜? 비처럼 눈 작아도 사람들이 좋아하는사람 많잖아.
1932439,MDRW2100047085.1,여기는 수영장이야,젛겠닼ㅋㅋㅋ,세상신나거등 오늘 name3이 숙제 어때,뭔숙제인데?
1390846,MDRW2100017337.1,아니요!,언제쯤?,제가 능력이 되면 바로 하고싶긴해요ㅎㅎ,인연이ㅜ있죠
1403905,MDRW2100018280.1,누구요?,저 역사학자랑 곽재식이요 ㅋㅋㅋㅋ,귀엽나요? ㅎㅎㅎㅎ,네 저 곽재식 넘 귀여워서 좋아요 ㅋㅋㅋ
1485039,MDRW2100023867.1,다요,전 소맥파에요,클라우드 좋아해요,전 테라ㅋㅋ
1206958,MDRW2100004626.1,태풍도 같이 오려나봐요,태풍이 온다그러던데요,별일없이 지나가야할뎬데요 일본 난리났다고해서 걱정되긴해요,우리도 다음주 영향을 미칠 것 같다니 걱정이네요
397419,HuLiC8398,ㅋㅋㅋㅋㅋㅋ아니 그건 영화 안봐도 알 수 있는거 아니냐고 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ그건 그렇지 ㅎ,너무 유명한 짤이잖아,ㅋㅋ그치 ㅋㅋㅋ 나 진저 브레드도 보고싶다
983145,MDRW2100001545.1,없는뎅 지금 빨리 보내야 내일받습니다,보냈다 우체국 아마도 내일 도착할듯,굿,name2 지난번에 준 신세계백화점 상품권 유호기간이 언제까지야 확인해봐라 내일가서 바꿔야겠어  유호기간 알려줘
1510723,MDRW2100025600.1,ㅋㅋㅋㅋ저는 그런거 잘 봐서요 사진 넘 궁금해요 몇백장 있다고 나오더라구요,ㅋㅋㅋㅋ와 약간 추팔 좋아하는 스탈이신가바요! ㅋㅋㅋㅋ 제 친구도 과거사진 보는걸 그리 재밌어하더라구요 ㅋㅋㅋ 전 방명록이 궁금해요 사진보다 ㅋㅋㅋ그때 그시절 친구들과 무슨 얘길 했었더라 싶고 ㅋㅋㅋ,네네 사진보는거 넘 잼써용ㅋㅋㅋ방명록도 궁금해지네여 정신연령은 그때랑 다를게 없는뎈ㅋㅋ,그러니까요 ㅋㅋㅋㅋ 싸이비지엠 기억나세요?
1342903,MDRW2100014038.1,저는 당근 가끔 써요,저도 딱한번 해봤는데 만나러 나가는게 너무 귀찮더라고요,아 그렇긴해요ㅠㅠ!,그리고 약간 만나기 전에 그 뻘쭘한 눈치싸움이 ㅋㅋㅋㅋㅋㅋ
1348724,MDRW2100014426.1,그렇더라구요ㅎㅎㅎ 요즘 별 희한한게 다 있는거같아요 음원 저작권료도 나눠 받을수있다니ㅋㅋ,신기한게많네요 롤린에 거신 분들 대박이였겠어요ㅋㅋ,그러게요ㅋㅋ 브레이브걸스는 유튜브 영상 만든분 한테 진짜 감사해야할거같아요ㅋㅋㅋ 인생을 바꿔놓은..,진짜 가수는 영상이나 음원뜨면 인생 한방인거같은ㅋㅋ
204133,HuLiC3937,저는 뉴욕에 살아요.,뉴욕이면 집 값 비싸겠네~ 자취하는거야?,"네, 저는 혼자 살고 있습니다. 그것은 매우 비쌉니다.",인구가 줄어드는 추세인데 집 값도 내려가겠지?
655770,MDRW2100000055.19,name3야.. name3.. ㅋㅋㅋ,"신기하기도 하고, 좋기도하고 , 너무 그러면 힘들것같기도하고..",힘든게 좀 크긴혀 ㅋㅋ 너무 자꾸불러싸니까 ㅋㅋ,ㅋㅋㅋ name6는 우는 경우가 거의 정해져있는것같어 1. 엄마가 세탁방 들어갈때 2. 엄마랑 언니가 다용도실 들어갈라고 방문 닫아버릴때 -> 옭 옭 3. 자고있었는데 언니 갑투튀 나와서 지이름부를때 -> 양
646934,﻿MDRW2100000021.252,,,그건시원하냐,엄청 시원해 사길잘했어
1231429,MDRW2100006260.1,왜 무슨일임?,오프에서 유명한 쿠키가게에서 레시피북 출판했나봐,요즘은 유명하다고하면 무조건 책 내더라,근데 이게 문제가 뭐냐면 ㅋ 내용이랑 사진이 죄다 복사 붙여넣기고 레시피 중량도 고정... 시나몬 파우더 코코아파우더 이런것만 조금씩 다름
437076,HuLiC9312,오 어떻게 기억해?,ㅋㅋ그러게 갑자기 생각이 났네 ㅋㅋㅋ,오 ㅋㅋㅋㅋㅋ언니한테 말해줘야지ㅋㅋㅋ,ㅋㅋㅋ 영화 노래 넘 좋지 않아?
1714939,MDRW2100040153.1,그니까 신기했음,일회용카메라같은거 ㅋㅋㅋㅋㅋㅋ목도리,추웠어,ㅇ그목도리잘쓰고있음? 지금도 ㅋㅋㅋㅋㅋ아니
306237,HuLiC6293,가장 좋아하는 음식이 무엇인가요?,나 라면을 진짜 좋아해.. 내 소울푸드야 ㅋㅋ,당신이 가장 좋아하는 라면의 종류는 무엇입니까?,난 불닭볶음면이랑 진라면을 좋아해!
328578,HuLiC6809,전 괜찮아요 물어봐줘서 고마워요,그때 만나기로 했는데 못나가서 미안해..,괜찮아요. 우리는 다음에 만날 수 있습니다.,그날 너무 아파서 응급실에 갔었어.
1101323,MDRW2100001620.1,응,그 봉사활동 점수... 부탁할 곳 있을까... 이번에 더 늘어나서 150시간이네ㅜ,ㅜㅜ 안하고?,1365인가 찾아보니 다 오전오후에 봉사더라고 시간맞는곳이 없네 주말도 읍고
1101844,MDRW2100001620.1,응 국민은행도 진천이랑 ㅌ통합이전,헐 그건불편하겠다 사실뭐잘안가지만 너무먼데,난 주거래가 국민인데ㅜ,근데은행갈일잘없지않나ㅋㅋ
1662909,MDRW2100036292.1,네...에.....? 아니 name2님 약간 인생 시트콤 like 정준하 in 거침킥,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아놔 진짜 저 사기 크게당햇단말이에요 범죄자아이돌. 비쌋다고요 가격이...?,네에!?!??!? 얼마나 뜯기셨어요,하 진짜...................name1님 이런경험 없으신지?ㅠ
1454388,﻿MDRW2100021820.1,,,스포츠라.. 요즘 패럴림픽이 한다는 것 밖엔,수영 4강 간거 까지 봄
924206,MDRW2100001523.1,이불 내꺼만 널엇다 엄마가 습하다해서 걷음,아직 비온 끝이라.. 오후엔 좀 낫지 않을까? 이제 널어도 되겠다,널엇당,잘했당 name1아 이제 빨래 다 걷어야 해. 이불 그냥 빨래도 말랐으면 걷어버리고...
869610,MDRW2100001392.1,아 설마,나 낼 재택인데,그 업무일지 날짜?,망함
819903,MDRW2100001292.16,"서울은 뭐,, 사람항상많즤 지하철환승하는게 진짜 너무헷갈리는데 이젠걍 막 다님 ㅋㅋㅋㅋㅋ",ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ사람이 너무 많으니까 서울을 못가겠어 ㅠ 괜히 진자 재수가 없으면 ㅜ,나도거의 name3집에서 배달시키거나 병원갈때 집갈때 빼고는 밖에잘안나감 집에 있기싫으면 걍 어린이대공원이나 가자~ 해서 가는거고 놀곳이 많으니까 서울은 ㅋㅋㅋ,"좋네 좋아,,,,,가자 하면 어린이 대공원 ㅋㅋㅋㅋㅋ 먹는게 위험하지,,,마스크를 벗으니까,,,, ㅜ"
