,dialogue_id,Q-3,Q-2,Q-1,A
817309,MDRW2100001285.36,미친새키아녀 그자리에서 그말은 함거면,안가져 존나 뭔가 햇음,평소에 그따위 생각을 한거데,귀 의심했쟈나
1421224,MDRW2100019491.1,김승기요ㅋ,헐..저는 전혀 모르네요..ㅋ 프로농구 선수들이죠?,연고대 시절 상무를 응원ㅋ,그러셨군요 저는 월드컵 이후에 홍명보 선수을 좋아했었어요...ㅋㅋ
26597,Chat15165,볼륨을 최대한 크게 맞춰놓구 시간을 예약하는거지.,ㅋㅋㅋ.그거 대단한데.,그렇게 하면 안일어날수가 없다구.,너 상당히 독하구나.
1970370,MDRW2100047688.1,맞죠 색감이랑!!,그것도 흐지부지됐고 걍 댓글만 난리난 상태에서 킵고잉하는거 보면 회사는 걍 가고 그 담에 연재되는 것들한테,아,조심하라 한대요
1432701,MDRW2100020295.1,아이유 공연은 전국 다가봐야할듯 ㅎㅎ,흠 하긴 ㅎㅎㅎ 아이유가 팬서비스가 좋은듯하긴해요 어디서 하든 여기가 별로라 할순 없으닝,그렇게는 못하죠. 여기가 제일 좋다고 해야지 ㅋㅋㅋ,ㅋㅋㅋㅋ 그러게욧 ㅎ 진짜 저번에 보니 아이유가 알아보는 사람도 있던데 그런분들은 전국공연 같이 다니시려나?
1061099,MDRW2100001597.1,그랭,지금 밖에 시간이 없어?,아냐 이따 또 나오면 돼,뭐 안돼면 퇴근 후에 해도 돼
1434826,MDRW2100020415.1,정말? 소개해줘,신비한 동물 사전!,아아 들어봤어 동물들임귀엽다던데,해리포터 세계관에서 이어져
1052293,MDRW2100001593.1,안돼 ㅜㅜ 웁스 가버렸네 [ㅈㄴ웃긴 사진],어제 진짜 바로 뻗음 .... 아니 근데 벌받나봐 에어팟 까먹고 두고 출근중 ㅠ,벌받았다 출근길에 에어팟 없으면 끔찍;,어우 얄미워 모닝 롯데타워 뷰 저 멀리 있는 짝대기가 롯데타워야
1023297,MDRW2100001581.1,쿠히히히히 생체알람,잉쟈 청소한등..,고생했등!  집와서 씻고 잠깐 눈붙인다는게 딥슬립이되버린 땃쥐,껄껄 나듀 딥슬립해따
146952,﻿HuLiC2617,,,좋은 아침입니다. 식사하셨나요?,그랬는데 생각보다 별로였어요. 너는 어때요?
60190,Chat7230,안녕 반가워.,"그래, 나도.",친구가 어제 수능을 봤는데.,그래? 잘봤데?
837470,MDRW2100001367.1,ㅋㅋㅋㅋㅋ 누군가했네,암튼 함 보자 서복,오키,니 지금 보는 책은 볼만함 ?
519349,감성대화말뭉치.23292,좋은 일이 있으신가 봐요. 더 자세히 말씀해 주시겠어요?,여유 자금으로 주식 투자를 했는데 많이 올랐지 뭐야! 그래서 기분이 좋아!,주식 투자에 성공하셔서 기분이 좋으시군요.,그럼 좋지! 오늘 저녁에 식당 예약하고 선물 하나씩 하러 백화점에 가볼까?
994325,MDRW2100001554.1,강남 써 있는 거 보고 링크 보낸 거야ㅠ.ㅠ,학 근데 왜 나한테는 서울로만 찍히지? 근데 name2아 에어비앤비보다,웅,차라리 호텔이나 게하가 더 좋은 것 같아 이유는
745728,MDRW2100000295.50,네 김치찌개는 그리좋아하는 메뉴가 아니라서...ㅋ,아하ㅎ 글쿤요,네 날것은 피해요 육회라던가 회,육회도 맛난데 ㅋ
425146,HuLiC9037,일본영화도 괜찮아?,웅 나는 상관없어,일본영화에 잔잔한게 많음,어떤거?? 감이 잘 안오네
1561731,MDRW2100029108.1,여기는 낮에 비가 오다가 오후에 그쳤어요!,"아 그렇군요! 여기도 어제까지는 비가 계속 왔었는데, 오늘은 다행히 안 오더라구요ㅎㅎ 비 오는 날씨 좋아하세요?",저는 맑은 날씨가 좋아요! 우산 들고다니면 자꾸 잃어버리더라구요ㅠㅠ 얼마 전에는 엄청 비가 많이 와서 우산 썼는데도 다 젖더라구요,저도 비오는 날씨는 안 좋아해요ㅜㅜ 우산 어릴때 진짜 자주 잃어버렸던 기억이 떠오르네요
1555028,MDRW2100028657.1,맞아 그 정도면 무난하지 나는 학생들이 악플 다는 거 빼고는 괜찮아,악플을 왜다냐 버르장머리 없는 것들,그게 스트레스야 나쁜 학생들,요즘 애들 참 무섭다
1338124,MDRW2100013710.1,웅 돼지고기집인가베,베이글밋집두 있는뎅 맛집,베이글은별루,헐 자일리톨 스마일통 한국도 출시한대 10월초출시예정
1424830,MDRW2100019752.1,네 좋아하는데 자주가진못해요 ㅎㅎ최근엔 경주를 다녀왔어요 최근에 다녀온곳있으세요?,오 경주 전 이번여름에 친구들이랑 안동 다녀왔어요 ㅎ,안동 전안가봤는데 뭐가 유명한가요??,안동하면 하회마을하고 찜닭이죠 ㅎ 찜닭거리가 있는데 길 양옆으로 찜닭집만 엄청나게 많이 있어요
329717,HuLiC6835,들어본 적이 없는 것 같아요. 크리스마스 노래인가요?,당연히. 우리 큰 아이도 좋아하는 곡이야.,노래 제목이 뭐예요? 머라이어 캐리에 의한 건가요?,응 그녀가 리메이크 한 걸로 알아.
1097424,MDRW2100001619.1,같이있고싶당,나도 자기랑 함께있고싶어,너 또 따라하니? 너 완전 따라쟁이다 자기야 나는 아침 공복에 유산균을 먹는데 자기는 탈모약을 먹지 공복에 먹어도 괜찮은 약인거니? 사랑해,무슨 전개가 이렇게 빠르니
1253688,MDRW2100007765.1,전 김영하 작가님것 나는 나를 파괴할권리가 있다 엄청 독특하더군요,오옹 김영하 작가님 책 한번 본적있어요 감사합니다ㅎㅎ,그 작가님 내용이 독특한게 많아서요,오 그렇군요! 유명하신 분이라 신작 한번 사봤었어요ㅋㅋ
1966743,MDRW2100047431.1,디저트 좋아하세요?,네 빵 좋아해요ㅎㅎ 디저트 좋아하세요?,네 저도 빵 좋아해요 어떤빵 좋아하세요?,저 그냥 다좋아해요 팥이랑 야채빵 빼구요 ㅋㅋ
1493363,MDRW2100024411.1,동호회 봉사에 대해서 나눠요,넵,동호회 하시나요?,아니요
