,dialogue_id,Q-3,Q-2,Q-1,A
1466834,MDRW2100022677.1,전 직접 사거나 인터넷으로요,단행본 사주시나요?,네 전집은 잘 안보게되네요,최근 구매하신 단행본 있으실까요?
1911836,MDRW2100047063.1,슬퍼,지금부터 조아하면 되지 덕질할 거 많이 쌓여있을거아냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,울집에 와줫음 조켓오,그럼 오는 김에 우리집도
1910631,MDRW2100047062.1,ㅜ,울지마!!,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 알겠어!!!,아놔 오늘따라 왤캐 정신 없냐!
285166,HuLiC5806,"네, 맞아요. 그래도 오랜만에 읽어보네요.",재미있었어? 궁금하니까 줄거리 말해 줘,정말 즐거웠어요. 줄거리는 농가에 사는 어린 소녀에 관한 이야기입니다.,소설책을 좋아하는구나? 재밌었겠네
835828,MDRW2100001358.1,담주금,일주일,4먀원대는토도착,안먹음되지
842976,MDRW2100001376.15,잠시만,글구name1아 저렇게 사진 보낸것 삭제하는데 내것만 삭제되는거야?,또있어? ㅇㅇ 나한텐 보여 ㅋㅋㅋ 5분이내로 지워야지 삭제됨,글쿤
702100,MDRW2100000132.19,ㅋㅋㅋㅋ구랭,한방 버스 있으니께,한번에 가는버스있는게 어디여,맞아 ㅋㅋㅋㅋㅋ
1859494,MDRW2100047026.1,어 엽떡은 기분나쁘게 맵더라 신전떡볶이는 맛있게 매워 ㅋ,그 집 맛 없는 편이었지?,웅 맛이 없었던 것 같아.,햄도 맛없었던거 같고.
1300603,MDRW2100011053.1,나는 귀여운 동물들을 위해 일하는 게 좋아,그래도 하고나면 보람찰 것 같아,맞아. 뜨겁고 더워 손아파.,맞아 동물들도 좋지
1045112,MDRW2100001592.1,그래!?!?!?,ㄹㅇ 공부를 위해 태어난 곳이업니닭!,컴퓨터 가능!?!?!,9시간 6000원 가능!
81343,HuLiC1101,나도 마찬가지야!,당신이 가장 좋아하는 취미는 무엇입니까? 저는 자고 있지만 비디오 게임 하는 것도 좋아합니다.,오~ 뭔가 너랑 나랑 취향이 비슷하다!,잠자는 것은 확실히 제가 가장 좋아하는 취미입니다. 잠자는 걸 좋아해요 당신은요?
