,dialogue_id,Q-3,Q-2,Q-1,A
491087,감성대화말뭉치.17732,,회사 상사가 나한테 어떤 일을 시켰는지는 기억하면서 내 이름은 헷갈려 해.,상사가 사용자님의 사용자님 이름을 헷갈려 할 때 어떤 기분이셨나요?,이름도 기억을 못 하다니 일보다 가치가 없는 사람이 된 것 같아서 기분이 나빠.
964246,MDRW2100001538.1,ㅋㅋ쪼끔만해,오키 치고빠져야징,name4님은 영상잘찍었어? 생각나서검색했는데없네ㅋㅋ 또얘기기하진말고ㅋㅋ부담스럽겠다ㅋ,ㅋㅋㅋㅋㅋㅋ찍다가 카메라엄청떨어져서ㅋㅋㅋㅋ 담에다시도전하기루함 이번껀 영상연습으로 편집해본다곸ㅋㅋㅋ 열받아가지구 ㅋㅋ
1357098,MDRW2100014993.1,지금 일하고있었다,퇴근 안 했나,했지 ㅋㅋ 근데 좀 할거남아서 ㅠㅠ,그렇군 빨리 해라
768218,MDRW2100001100.64,address에왜?,병원 address 한의원가볼려고,응,밥먹고 갔다올게
69191,Chat8976,사랑의 형체가 있을까?,"글쎄, 알 수 없지 그건.",한번 추측해봐.,그건 참 복잡한 모양일거야.
1695433,MDRW2100038737.1,네.. 지인이 10키로를 보내주셔서.. 오늘 가족들과 실컷 먹었네요,헐 ㅠ 지인이 천사네요 십키로라니!!!,어찌하다보니 그렇게 됐네요 오늘 먹고도 남아서 저장해뒀어요.. 다음에 또 먹어야죠,저도 먹고싶네요 ㅎ
1387414,MDRW2100017092.1,저는 최근에 뮤지컬 레드북 봤어요! 가장 마지막으로 보신 게 뭔가요?,뮤지컬 좋아하시나보네요!?ㅎㅎ 음 저는 공연같은거를 본게 딱히 없는거같아요! 영화는 꽤 많이 봤어요!,네 뮤지컬 좋아해요 ㅎㅎ 전시회는 보신 적 있으세요?,오호 그러시군요! 뮤지컬이 어떤게 좋으세요? 전시회는 우연히 피카소전시회가 근처에서 하길래 본적있었어요!
1947884,MDRW2100047100.1,그 모든 원흉이 그 한명이자냐,그치,성격이 지랄같으면,ㅋㅋㅋㅋ과장님이
1760300,MDRW2100043455.1,울집에도 양주있더라 아빠가 옛날에 선물받은거래,한 번에 마신 술은 아이스 와인 밖에 없어 용량이 엄청 적었지,오늘 과자 사러 갔다가 맥주도 사왔는데ㅋㅋ,우리친구들 술꾼이야
1760164,MDRW2100043444.1,네 우기때가서 낮에넘좋았는데 밤에 천둥번개쳐서 별사진못찍은게너무아쉬워요ㅠ,아 아쉽겠어요 ㅠㅠ 여행때 날씨가 안따라주면 참 속상하더라구요....,네ㅜㅜ번개완전가까이에서 동영상찍은건 남았네요...까딱 하면 번개맞고죽는줄알았어요,엄청났었나보네요 ㅠㅠ 진짜 사막에서 별보면 너무 멋질것같아요
319,﻿Chat10056,,,먼저 고백해 봤어?,아니.
1946192,MDRW2100047098.1,어어 어짜피 이자 얼마 주지도 않고 그냥 장바구니 받으려고 했던거라서,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 ㅋㅋㅋㅋㅋ 200명 포인트면...좀 근데 빡세긴하다 10시에 땅 해도....,그치 ㅋㅋㅋㅋㅋ 적금도 미리 해지 했어야 했는디 부랴부랴 하느라 이미 늦음,ㅋㅋㅋㅋㅋ장바구니 그래서 장보러 갈 때 잘 쓰는 중?
1005318,MDRW2100001559.1,풍성이 거기로 가면 어똘거같엉,나쁘지않운뎅 가격만 괜찮으면 ㅇㅅㅇ,월세 120이구,잘될거같기두
249065,HuLiC4974,그거 재미있겠어요 그걸로 뭘 하고 싶어요?,음.. 아마 졸업을 하게 되면 제약회사쪽으로 취업을 하지 않을까?,좋은 계획 같아 보여요. 취미가 뭐예요?,난 요리하는걸 좋아해!
1747096,MDRW2100042500.1,아 여자 선생님 착하고 괜찮아,언니 왔어요,맛있게 먹어라 어서,빨리 씻고 와요 얼른 나가요 언니ㅋㅋㅋ
