,dialogue_id,Q-3,Q-2,Q-1,A
411881,HuLiC8731,나름 상받고한건데 제대로 개봉을안했었나,동물원 에서 동물인척하는영화,뭔지알아 ㅋㅋ 그거망한영화아닌가 강소라나오는건가 그거ㅓ 안재홍이랑,ㅋㅋㅋ근데 은근 웃겨서 봄 맞아 ㅋㅋㅋㅋ 어떻게 이런소재를 쓰지? 함 그영화 제목 알아?
211158,HuLiC4099,난 레미안 아파트에 살고 있어. 넌 어디살아?,맨하탄에 살아요. 당신은 레미안 아파트에 사는 것을 좋아하나요?,응 나름 만족하고 있어. 넌 너의 집에 만족하니?,"네, 저는 제 집이 매우 행복합니다. 당신이 당신의 아파트에서 가장 좋아하는 일은 무엇입니까?"
973893,MDRW2100001542.1,아니,아 응,내일하면되요,ㅇㅋ
834921,MDRW2100001357.1,맛이없어,힝 ㅠㅜ,불어서,뽀야 옆에 있고 싶다
735044,MDRW2100000247.67,"어차피 저렇게 행동한다고 상황이 달라짖 않는데, 왜 저렇게 자꾸 혼자 저런 상황을 만들까",성별 떠나서,ㅇㅇ 성격 차이가 극명한데다 이해해주려는 노력조차 없어서.. : 다른 방향으로도 생각해볼 노력을 안해,음... 맞어 그냥 자기가 맞다고 생각하고 이렇게 생각하니까 자기가 맞다는 생각에서 못 벗어나는듯 나는 버텨서 이런 사람이 된거고 너는 못버텨서 거기서 머무르는 거고 이거지 뭐
1329824,MDRW2100013154.1,그쵸,그리고 저는 말을 내뱉으면 꼭 지키는 사람도 선호하는 것 같아요 어떤 문제로 싸우게 되더라도 그 문제로 다시 안싸우게 되는...,아 좋네요 그것두,같은 문제로 계속 싸우면 도돌이표 같고 시간낭비라고 너무 느껴지더라구요
141314,HuLiC2487,"확인해 봐야겠어요. 저는 그가 1986년에 태어났다는 것을 알고 있어요, 그래서 그는 꽤 오래 있었어요.",다이나믹 듀오 개코는 1981년생이야.,그렇군요! 그는 하와이 호놀룰루에서 태어나고 자랐습니다.,1986년에 하와이 호놀룰루에서 태어난 사람이 누구야?
946648,MDRW2100001530.1,ㅇㅇ,ㅇㅋㅇㅋ,나머진 내용이 좋아서 잘쓴듯,후 3번남았다
1353176,MDRW2100014725.1,앜ㅋㅋㅋㅋ 맞아욬ㅋㅋㅋㅋㅋㅋㅋ 찜 목록만 맥시멀리스트에요,사면 영원 안 쓰면 0원이잖아요 ㅋㅋㅋㅋ 저도 찜 목록은 주르륵~ 안 사도 그렇게 담다보면 요즘 유행하는 거 제가 관심 있는 거 보이기도 해서 안 사도 재밌기도 하구요 아 혹시 요즘 친구들 사이에서 잘 나가는 브랜드는 어떤 거에요? 옷 살 때요,코스가 앗 저도 막 어린게 아니다보니 쓰읍...어디일까..? 무신사? 근데 코스 옷 많이 사는 것 같아요 자라랑,아 코스 옷 저도 괜찮더라구요~ 무난하면서도 세련된 것 같기도 하고 색감도 괜찮고 지그재그? 에이블리? 많이 쓰나요? 시리즈에서 쿠키 굽는다고 접속했는데 저는 너무 많아서 그런지 오히려 검색이 힘들었거든요
703349,MDRW2100000134.54,한 1년은 외국 1년은 한국 이렇게 번갈아 가면서 살고싶다,그런건 좋을거 같아,집이란거에 얽매이지 않고 그럼 애를 낳지 말아야지,맞아 애가 있으면 힘들지
1538861,MDRW2100027546.1,밥아저씨 영상 아세요?,네..알죠,그거 처럼 그림잘그리분 분들 다 별거아닌 듯 쓱쓱 하는데 결과 작품이...이세상 것이 아니고요. 아니 제가 그런능력있음 거들먹거릴텐데 밥아저씬 왜 쉽다고 생각하시거나 name2님처럼 겸손하시죠 전에 유튜브 미술영상 따라했는데...흑흑 안되더라구요,유튜브보고하는거 쉽지않아요 전공하는사람들이 하니까 쉬워보이지만..막상하려면안돼요
16338,Chat13163,정치라는게 어떤 걸까?,쉽진 않은거 같어.,뭐든 쉬운일은 없지.,그래도 더 어려울거 같어.
1868783,MDRW2100047031.1,진짜,웅,고기사러가자,배고파
819844,MDRW2100001292.12,미쳤다 ㅜ병원가서 받아온거여??남자친구도 걸렸다면서?,ㅇㅇ병원약 남친은 다나음 ㅋㅋㅋㅋㅋㅋㅋ 약골인 나만 골골대는중,"그렇담,,,,너가 문제인거 너 원래,,,,,,약,,,,,악골,,,,,,,,,,ㅎㅎㅎ 그럼 name3님은 언제 다시 서울로 가는거?",어제 볼링쳣다고 왼쪽허리뻐근 ㅡㅡㅋㅋㅋ 금욜저녁에 나랑같이올라감
1910566,MDRW2100047062.1,모짜렐라! 깻잎이 어딨어? 일하면 손목 아프지 웃긴더 머야,후 땀나 그래도 이제 시원해져서 달리기하기 좀 갠찮다 날이 앞머리 엄서,헉 이마가 넘 동그랗고 예뻐 난 또 잤어 왤캐 졸리지,ㅋㅋㅋㅋㅋㅋㅋㅋ 운전해서! 난 샤워하고 나와서 오늘 배달온 원두 즉석에서 갈아서 커피랑 그담에 감자으깨ㄴ거그런거속이으로 샌드위치 머글거얌
