,dialogue_id,Q-3,Q-2,Q-1,A
483603,﻿감성대화말뭉치.16257,,,난 정말 하나님께 감사해.,어떤 점이 감사하세요?
1446536,MDRW2100021246.1,음 아니 그 다른 강아지가 더 귀여워 He is my lovely pretty puppy,그렇구나... 구치만 걔는 네 가족이아니잖니,꼭 피로 이어져야만 가족은 아니잖아.... 이미 내 마음속 나의 가족.. 나의 강아지....,그래 네 아들이지..
536949,감성대화말뭉치.26735,심장질환이 악화될까 봐 걱정되시겠어요.,옆집에게 나의 건강에 대하여 말을 할지 고민 중이야.,어떻게 하는 것이 가장 좋은 방법일까요?,역시 솔직하게 말을 하여 조심해달라고 말하는 것이 좋은 방법인 것 같아.
420285,HuLiC8925,나 최근에 하도 많이 봐가지고 ㅋㅋㅋㅋ,아 진짜? ㅋㅋ 뭐 봤는데,걍 여러가지 넘 많이 봤어 ㅋㅋㅋㅋ,ㅋㅋ나 지금 넷플로 찾아보는 중 ~
20596,Chat14011,,음악이 좋으면 다른 걸 포기해서라도 하고 싶은 걸까?,비단 $Theme만이 아니라 사람이 자기가 하고 싶은게 있으면 꼭하게 되잖아.,그런 점에서 박명수는 정말 대단하거 같다.
198843,HuLiC3814,그것은 멋지네요. 마늘 말고 다른 애완동물은 없나요?,진돗개 말고 다른 애완동물은 없어.,농장에서 살면서 가장 좋아하는 것은 무엇인가요?,일하다가 중간에 먹는 간식이 가장 좋아
859908,MDRW2100001383.1,?,쩝,?/,name1 바쁘니
554008,감성대화말뭉치.30076,나는 주로 방송을 통해서 세상 돌아가는 일을 알 수 있거든.,방송을 통해 세상살이를 알아가시는군요.,남에게 빚을 쓰고 갚지 않는 사람들을 보면 화가나.,빚을 갚지 않는 사람에게 화가 나시는군요.
376092,HuLiC7905,5.18 민주화 운동 얘기 ㅜ,헐 진짜? 재밌겠다,그치 되게 슬프기도 하고 감동적이야,헉 보면서 많이 눈물 나오려나
336692,HuLiC6997,어디로 이사했어요?,원래는 서울에 살고 있었는데 이번에 수원으로 옮겼어,저는 서울에 가본 적이 없습니다. 그곳은 어때요?,사람도 많고 놀 것도 많고 그렇지 뭐... 너는 어디 살아?
658594,MDRW2100000058.84,오,안받나 ㅋㅋㅋ,이미 걸었다,또 뭔일있길래 전화받으면 니 또 얼마나 사고쳣냐고 하자 ㅋㅋㅋㅋㅋ
885429,MDRW2100001496.1,나이거 가입했나?,몰러,친구들을 파이 네트워크로 초대하세요 - 파이는 스탠퍼드 박사들이 개발한 새로운 디지털 화폐이며 전 세계적으로 10백만 명 이상의 사용자가 존재합니다. 파이를 받으시려면 링크()를 참고하시고 가입 시 저의 사용자 이름(num)을 초대 코드로 입력하세요. 했어~,언니도뷰르자
1335804,MDRW2100013557.1,네 그렇겠죠 운동스터디 같아요 ㅎㅎㅎ,ㅎㅎ유튜브로 스트레칭도 따라하려고 했는데 실천하기가 쉽지 않네요,아무래도 그렇죠 ㅜㅜ 혼자서 하기가...,name2님이 알려주신 어플 찾아봐야겠어요 ㅎㅎ 걷기 운동이 제일 쉬운데 요즘 비와서 그것도 힘드네요
24802,Chat14774,응 왠지 신선하고 발랄하잖아.,난 쓰레기 같던데.,쓰레기는 무슨 얼마나 신선한데.,난 잘 모르겠어.
280774,HuLiC5705,"그렇게 해주시면 좋겠어요, 정말 고마워요. 당신은 어떤 일을 하세요?",나는 주식 트레이더 일을 해,"아, 그거 멋진데요. 얼마나 오랫동안 그랬어요? 마음에 드세요?",하루하루 피마르지만 돈이 생길 때는 짜릿해
1645621,MDRW2100034983.1,못 버텼나봐요 ㅋㅋㅋㅋㅋㅋㅋ 대기업이 일이 얼마나 많은데 그걸 아무것도 모르고 능력도 없는 사람이 버티겠어요 ㅋㅋㅋㅋㅋㅋ 꼬시다!!!!!,그래서 그 아줌마 앓아눕고 ㅋㅋㅋㅋㅋ 그 오빠는 바닷가에서 트럭에 커피장사해요 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ 진짜 사이다네요 ㅋㅋㅋㅋㅋㅋㅋ 이제는 쳐다도 못 볼 나무가 됐는데 얼마나 속이 쓰리고 아프겠어요 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ 이제 다른 썰 얘기 해드릴까요 이건 안사이다긴한데...
1524820,﻿MDRW2100026585.1,,,무슨 음료 젤 좋아하시나여,와 완전 황금레시피네요!! 저는 초코음료는 거의 다 먹어요
868114,MDRW2100001389.43,Cgv 얘기,오키!! 나는 밥먹고오께 name2,웅웅!!! 맛나게 머겅,ㅋㅋㅋㅋㅋ웋기넹 저 선수가 엄청 잘하던데!!
61439,Chat7458,나는 당해봤다 죽고 싶더라.,내 친구도 힘들다 그러던데 너도 힘내라.,친구가 없으니 너무 외로워.,외롭지 더더욱 힘내라.
122492,HuLiC2051,초밥! 나는 계란초밥이 좋더라. 달고 담백해.,"초밥은 생선회, 야채, 조미료와 같은 다양한 재료로 준비될 수 있습니다.",맞아ㅋㅋ 생선회 중에선 뭐가 제일 좋아?,딱히 좋아하는 건 없어요. 저는 그냥 맛이 좋아요. 당신이 가장 좋아하는 것은 무엇입니까?
1543967,MDRW2100027883.1,그쳐 너무 삶이 피폐해요ㅜㅜ,name1 님은 여행 가서 기념품 사온 것 중에서 기억 나는 거 있으세요?,음.. 기념품을사온적이별로없어서 기억이안나요ㅋㅋㅋ name2님은 뭐있으세요??,저도 잘 안사는 편이라 기억 나는 건 어렸을 때 부모님이랑 산에 갔을 때 작은 쌀조리개 사왔던 거예요ㅋㅋㅋ
296926,HuLiC6078,"아니요, 지루해서 그래요.",지루하다고도 볼 수 있겠네.. 하아.. 힘들다,취미가 뭐예요? 저는 독서를 좋아해요.,글쎄.. 취미를 가져볼까? 그럼 조금 도움이 되려나/
1489592,MDRW2100024170.1,그럼 자기개발은 어떤걸 주로 하시나요?,"앜ㅋㅋ 드립인가요.. 신체움직임이랑 능력 취미쪽으로 나눠서 생각하는데... 필라테스랑 외국어랑 피아노도 하려고 해요 ,, 필테랑 외국어는 쪼끔씩하고있구요 피아노는 조만간 학원을 다니려구요 ㅎㅎ",대단합니다,name1님은요?
1237027,MDRW2100006671.1,근데 중간중간 쉬는때도 많았구요,에이 전 아예 안하는데요ㅋㅋㅋ 근데 확실히 해가 바뀔 수록 여기저기 아파서 운동을 하긴 해야겠어요,맞아요 과거엔 몸만들려고 한건데 지금은 건강을 위해...,그죠...근육이 있어야 자세도 바르구요ㅠㅠ
681162,﻿MDRW2100000103.28,,,사건 2부터 그냥 말하겟음 ㅋㅋㅋㅋ,뭐였얼까 대체 ㅋㅋㅋㅋㅋㅋ
