,dialogue_id,Q-3,Q-2,Q-1,A
647534,MDRW2100000021.53,생각해보겠음,그 아빠 작은 방 벽지 언제 붙일거야?,언젠가,그거 붙인다 그런지 1년 다 되어 가는 것 같은디
31271,Chat1716,부모님하고 남동생 있어.,동생이 말 잘 안듣지?,응. 그래도 없으면 외롭지.,맞어 있을 때 잘해.
1260682,MDRW2100008259.1,오 메뉴는요?,계란찜하고 생선굽고요~~,요리하셨군요ㅎ 생선맛나겠어요 고등어구우신건가요?,네. 간만에 먹었더니 좋네요 네 고등어요
1122937,MDRW2100001635.1,ㅅㅂㅋㅋㅋㅋㅋㅋ 머리미는거실화냐 야...! 때쟁아...!,ㅋㅋㅋㅋ나 이때 애 우는줄 ㅋㅋㅋㅋㅋㅋㅋ뉴늉!,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅇㅈ 밤톨 누가어울려어어엉 누가!!! 세준이 개이쁘네 아니 서여어어어언누나는 왜이러냐!?! 편집의힘이냐!?!?,ㅋㅋㅋㅋㅋㅇㅎ!ㅋㅋㅋㅋㅋ 미션 탈락의 부담감인 것인가...
1341766,MDRW2100013960.1,저도 안가본지 진짜 오래됐어요....ㅋㅋ 지금쯤 많이 바뀌어있을 것 같네요,그런것 같아요 요즘 다들 제주도여행가잖아요,제주도 다시 가고싶네요ㅠ 거기서 밤에 하늘 쳐다보면 별이 그렇게 많았었는데,제주도 한달살기 이런거 해보고싶어요
476735,감성대화말뭉치.14918,나이 먹고 만성 질환으로 병원에 입원해 있지만 찾아오는 사람들이 많아서 외롭지 않아.,병원에 찾아오는 사람들이 많군요.,대인 관계에 충실했기 때문에 친구들이 많아.,친구들과의 관계에 대해 만족하고 계시군요.
441106,HuLiC9405,헐 진짜? 재밌겠다,그치 되게 슬프기도 하고 감동적이야,헉 보면서 많이 눈물 나오려나,일단 난 많이 울었음 ㅜ
1413670,MDRW2100018956.1,저 골드키위요ㅋㅋ,앗 골드키위 지금 나오나요?? 가는 길에 마트 들러야겠어요 ㅋㅋㅋㅋ,네 아주 맛나더라구요 요즘은 딱히 농산물 제철이라는게 없나봐요 신선하고 달콤했어요,마트를 잘 안가니까 과일철을 놓치네요 ㅎㅎ
415782,HuLiC8821,오오 ㅋㅋ 기대되네,관객수는 몇명이려나,내가 검색해볼게 !!,오 웅웅 고마워 ㅋㅋ 나도 알려줘
1841861,MDRW2100047018.1,견과류???,응 그렇대,체리는 좀 먹기 어렵네,넘 비싸잖아
