,dialogue_id,Q-3,Q-2,Q-1,A
761309,MDRW2100001025.56,웅,ㅇㄴ 9월21일까지 5개써야함 ㅡㅡ,이런 ...,나왜
1686981,MDRW2100038104.1,나는 싫지는 않던데,나중에는 기쁨이가 짜증남,맞아 다들 그랬던 듯,봉봉이 보고 싶다
1838486,MDRW2100047018.1,10시 30 분에 연락할게,오키도키~,나는 지금 감자를 먹고 있어,찐감자??
1493380,MDRW2100024412.1,name1님은 어떤일을 하시나요?,전 아직 학생이라 아르바이트만 하고 있어요!,학생이시구나,발전소일은 어떠세요? 힘드신일 있으신가요?
586608,﻿감성대화말뭉치.36468,,,난 대인관계에 정말 취약해.,왜 그렇게 여기세요?
870359,MDRW2100001394.128,나도 오늘 오땅 한 봉지 했어,맛있었겠따 ㅋ,아빠가 통이 크시구나,그래서 내가 집에 많은데 왜 또 샀냐고 했더니 대꾸도 없어 -_-
675120,MDRW2100000098.3,ㅋㅋ 좋네,엄마 나 요새 취미로 글 써,어디다가?,그냥 혼자서 쓰는거야
1233993,MDRW2100006445.1,희망하시는.백신 종류 있나요,딱히 없어요. 있어도 재고가 부족하면 못맞을 수도 있는거고 뭘 맞든 안 맞는것보단 맞는게 안전하다고 하니까 이게좋다 저게좋다해도 생각본적이 없네요. 그냥 뭘 맞든 부작용이 오면 어떻게 하나 하는 생각만 드는 것같아욬ㅋㅋ,그러시군요~ 주변에.모더나를.맞은 사람이.가장 적더라구요 이번에 순차공급물량이ㅡ확보됐다니 더늘어나겠죠,생각해보면 제 주변에서도 모더나 맞았다는 사람은 못봤네요. 들어보면 화이자 아니면 아스트로제네카였네요
1201172,MDRW2100004238.1,저도 배달음식 시켜먹었어요! 떡볶이 햄버거도 맛있죠ㅎㅎ,헉 무슨 떡볶이 좋아하세요? 저는 요즘 꽂힌건 배떡 로제 매운맛.. ㅎㅎ,저도 로제에 꽂혀서 로제 먹었는데 저는 신전로제 좋아해요! 이따 식사로 햄버거 드실건가요?,신전 로제는 안 머거봤는데 어떤 맛이에여?? 지금 맥날 더블불고기버거 먹을까 고민듕.. 버거 어떤 거 좋아하세여 추천해주세요!
276080,HuLiC5597,난 동물은 아니지만 물고기를 키우고 있어.,그것은 정말 근사해요! 당신은 어떤 종류의 물고기를 기르고 있나요? 먹으려고요?,아니!! 난 먹으려고 생물을 기르는 사람은 아니야 ㅎㅎㅎ,"죄송합니다, 기분 상하게 하려던 것은 아니었어요. 당신은 어떤 일을 하세요?"
60323,﻿Chat7255,,,생일엔 미역국 먹는 거야?,아마 그럴 거야.
1554713,MDRW2100028637.1,아무래도 해외여행간게 제일 기억에 남는데 대만이랑 일본요ㅎㅎ,오 어떤 부분이 좋으셨나요??,사실 뭐 관광지가 좋았다거나 하는것보단 친구들이랑 같이 해외여행간거 자체가 재밌어서 좋은 기억으로 남은 것 같아요ㅋㅋ,아 역시 같이 간 사람들이 좋아야 여행이 좋은거 같아요 저도 친구들이랑 간 여행들이 좋은 기억으로 남았어요
932261,MDRW2100001526.1,엄니꺼엔 잇드나,있더라고,ㅇㅇ,이따 저녁에 해볼게
1552835,MDRW2100028504.1,네네 누구좋아하세여,저는 요즘 막 좋아하는 아이돌은 이제 없고 그냥 친구들 좋아할때마다 박수쳐줍니다,전에는 투피엠 좋아했어요 앜ㅋㅋㅋㅋㅋㅋ 박수,헐 투피엠
1478840,MDRW2100023453.1,^^ 아니나는옛날에 다이소에서 너무너무예쁜컵이,ㅋㅋ내가 알티햇구나,2000우ㅏㄴ하는거야,ㅇㅇ
93142,HuLiC1375,나한테 새로운 취미로 달리기를 추천해주는거야?,빠져보는 것도 좋은 취미가 될 것 같아요. 달리기는 건강에 좋습니다.,너는 달리기를 한 지 얼마나 됐어? 힘들지 않아?,"저는 러닝을 한 지 1년 정도 되었습니다. 저는 아직 피곤하지 않지만, 언젠가는 피곤해질 거예요."
1786837,MDRW2100045419.1,그게 노래가 귀에 착찻 붙더라구요,아 저랑 노래 취향 좀 맞으시는거 같은데 추천 좀 해주세요,노래 제목이 쥬시인가 ?? 그거 자신감 차올라서 좋아요,오 그거 한번 들어볼게요 ! 추천 감사합니다
1078571,MDRW2100001607.1,암~고렇고말고 참말로다가 그런 장모님 밑에서 나온 샥시는 내가대려가야지 암~고렇고말고,부끄럽네여..,어헿ㅎㅎㅎ껄껄껄 샥시..,서방님..
836135,MDRW2100001358.1,말은 3번,들살최고라서,심하게,엄마소리에
422629,HuLiC898,"네, 그들과 더 친해지기 위해 다른 주로 이사하기로 했어요. 당신은 가족이 있나요?",응. 난 가족이 있어. 부모님과 형제자매. 그리고 남편과 아이까지.,그거 멋진데요! 나에게는 두명의 형제와 두명의 누이가있어요. 가족이 많아서 좋아요.,형제자매가 많구나~ 부모님께서 꽤 힘드셨을 수도 있겠다.
561644,﻿감성대화말뭉치.31569,,,대학 친구들을 만났는데 예전 그대로란 소리를 들으니 기분이 좋아.,정말 어려운 일인데 그런 소리를 들은 비결이 뭘까요?
629019,감성대화말뭉치.7982,아들의 진로를 이해하지 못해서 다그쳤어. 이대로 멀어질까 봐 후회되고 두려워.,예전에 이런 적이 있을 때 어떻게 대처하셨나요?,항상 아들이 좋아하는 음식을 해주고 대화로 화해하긴 했어. 먼저 말을 걸어봐야겠어.,남편을 믿고 잘 이겨내길 바랄게요.
94023,HuLiC1395,너무 무리하지 마세요. 결국에는 그럴 가치가 있을 거라고 확신해요.,올해 정말 나한테 삼재인가봐 어떻게 이렇게 계속 일이 안풀리지?,그 말을 들으니 유감이네요. 당신의 상황이 나아지길 바랍니다. 당신은 어떤 일을 하세요?,나는 프리랜서로 일을 하고 있어
463890,﻿감성대화말뭉치.12407,,,남편이 고혈압 환자라서 싱겁게 음식을 만드는데 매번 이런저런 불평을 해서 스트레스를 받아.,애써 만들었는데 불평만 늘어놓는다면 정말 속상하시겠어요.
54036,Chat6056,뭔가 해낸 느낌?,재밌다 뭘했다고.,다 읽었다는 뿌듯함.,그런게 뿌듯해?
1169805,MDRW2100002064.1,아이생기고 나니 맡길곳이 없어서 데이트다운 데이트는 잘못했어요,그쵸ㅠㅠ 그럴것 같아요 코로나때문에 더 힘들것같아요,맞아요ㅠ 그래도 아이가 세살정도 크고나니 기관도보내고 가끔 짧은데이트는 해요,영화같은거 같이 보러다니세요 데이트로??
1804456,MDRW2100046708.1,,안녕하세요~,안녕하세요! 커피 좋아하세요?,네 스벅 좋아해요!
1082076,MDRW2100001609.1,나듕!!! 눈 뜨자마자 머리감구왔당,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 귀여워랑 부지런하구만~ 나두 이제 샤워다하고와쒀,난 출발!!! 와 밖에 진짜 추어...,나두 이제 나왔오 와 장난 아니당 완전 쌀쌀해!!! 우리 애기 조심히 가용~
1347621,MDRW2100014357.1,ㅋㅋㅋ 마자요 근데 넘 비싸요ㅜㅜ,네 가격이 후덜덜하더라구요 십년쯤 있으면 싸지려나요,ㅋㅋㅋㅋ 구래도 예전보단 싸졋어요 예전에는 한송이에 삼만원씩햇던것같은데..,그렇군요 그나마 싸진거네요 수입포도 신기한거 많더라구요
801495,MDRW2100001226.14,귀여워,ㅋㅋㅋㅋㅋ 저 다섯마리? 오케이,ㅋㅋㅋㅋㅋㅋㅋㅋ 하나만.. 아니 이게 오빠 봐봐 골든 햄스터가,웅웅
1590157,MDRW2100031100.1,,name2님 먹는 것도 좋아하시나요?,고럼요 ㅎㅎ 약속 잡히면 맛집 조사하는 게 낙입니다,우왁 어떤 음식 좋아하세요!
1034110,MDRW2100001585.1,스벅 3개였던거같더라,와... 스벅3개면 얼마냐,아 4개,"최소 12,000원 아니냐 아 4개 ㅜ"
1281318,MDRW2100009658.1,운동 알려주는 앱이에요,우와 무료로 사용가능하나요?,런데이랑 같은 회사에서 나온 건데 런데이가 더 유명한 것 같아요. 전 무릎이 안 좋아서 뛰진 못해요 무료 앱이에요!,우와 그렇군요 저도 써봐야겠어요!! 헬스 다녀보신 적 있으세요?
319807,HuLiC6606,저는 보통 밤 10시쯤에 잡니다. 너는 어때요?,일찍 잠드는 편이네? 나는 새벽 1시쯤 잠들어.,취미가 뭐예요?,취미는 딱히 없는데...굳이 있다면 드라이브 하는거?
589353,감성대화말뭉치.37006,부모님이 결혼을 반대하신다니 어떠셨어요?,너무 완고하셔서 당황스러웠지.,부모님이 결혼을 반대하시는 이유가 있으신가요?,그냥 여자 친구가 마음에 안 든다고만 하셔서 더 당황스러워.
875799,MDRW2100001397.174,근데 그 20명중에.....ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ name2........,1/4가 저..! ㅋㅋㅋㅋ 대기의 힘 ㅋㅋㅋ 광고 하겠네용..!,30분까지 방송이니 그 전에는 하겠죠ㅋㅋㅋ 미리 일찍 일어나 맑은 정신으로 대기하고 있던 사람을...이길 방법이 없죠ㅋㅋㅋ,맑은 정신으로 대기한 김에 ㅋㅋ 끝나고 후다닥 주관식 답 name12이님 알려드리고 아침 분리수거를 다녀올까 싶습니당 :)
614392,감성대화말뭉치.5107,지금 만나고 있는 여자친구랑 결혼하는 게 맞을까? 친구들이 보기에는 어떻게 보일까?,결혼할 때 친구분들의 시선이 걱정되시는가 보군요.,그래 맞아. 작년에 친구 한 명이 결혼했는데 그 집안이 아주 잘나가는 집안이란 말이지.,다른 사람보다 뒤떨어지는 것 같아 불안하시군요.
1321350,MDRW2100012573.1,쓰잘데기 없는거 위주로... 체인지데이즈.ㅋㅋㅋㅋ 키싱부스 최근에 보고요 ㅋㅋ,저는 킹덤이요!,오 킹덤도 봤죠 너무 좋아요 ㅋㅋㅋ 좀비물을 좋아하게 될줄이야,아신전도 보셨나요
134449,HuLiC2328,너도 수분이 부족한 지성이구나? 창백한 피부톤은 왜 자꾸 강조하는 거야 ㅋㅋ,저는 그것이 유전과 환경적인 요인들과 관련이 있다고 생각합니다. 잘 모르겠어요.,그래 너 피부 하얘 ㅋㅋ 나도 겨울철에 수분이 부족해서 오일을 한번 써볼까해,오일은 피부를 촉촉하게 하는 좋은 방법입니다. 저는 항상 그것을 사용합니다.
345688,HuLiC7202,그 말을 들으니 유감이네요. 당신은 좋아하는 다른 취미가 있나요?,골프치는거 좋아해,저도 골프를 좋아하지만 잘 치지는 못합니다. 얼마 만에 하시는 거예요?,골프는 꾸준히 치고 있지~ 힘들긴 하지만 재밌어~
591173,감성대화말뭉치.37366,이제 정말 느긋하게 살아도 될 것 같아.,느긋하게 살아도 될 것 같군요. 노후 준비의 비결이 뭔가요?,전문가와 상담을 통해 준비를 했지.,전문가와의 상담이 노후 준비의 비결이셨군요.
730759,﻿MDRW2100000239.9,,,부속품 거름망만사는거아냐?,거름망인지 그물망인지 하나 더 사게 그리고 또 하나 더사게
1781273,MDRW2100045012.1,아뇨ㅋㅋ,그럼 이상형은요?,착하고 능력자ㅋㅋ,거기에 부자도 추가하세요
121179,HuLiC2021,나도 자주 먹어보진 못했지만 아직까지 그 기억이 강하게 남아있어.,꽤 괜찮다고 들었어요. 먹고 싶은지는 잘 모르겠지만요.,다음에 기회가 되면 먹어봐. 새로운 경험 일꺼야.,한 번 해봐야 할 것 같아요. 너의 남은 시간에 뭘 하고 싶어요?
812526,MDRW2100001275.1,ㅎ ㅔ ㅎ ㅔ 이상혁이,ㅋㅋㅋㅋ아낰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 떼이귀 페이커,상혁이=페이커=떼이귀,코로로로로롱 아오키오키 떼이귀 어케알아
331083,HuLiC6867,난 귀가 잘 안들려서 음악을 듣지 않아..,그 말을 들으니 유감이네요. 당신이 가장 좋아하는 색은 무엇입니까? 저는 파란색이에요.,난 빨간색을 좋아해. 빨간색만 보면 기분이 흥분되고 좋아.,저도 빨간색을 좋아해요. 그것을 보는 것은 나를 행복하게 합니다. 당신은 어떤 일을 하세요?
706442,MDRW2100000138.50,야 숙제펴라,하기시름 왜이러지,뭘새삼스래,아냐 난 원래 공부열심히해
1011415,MDRW2100001575.1,더늦게 끝나려나 ㅜ 저게 쉬는시간 포함인지 몰겟으,그러게...... 늦게끝나면 우리 집 못가는거 아니겟지,우선 10시30분이나,ㅋㅋㅋㅋㅋㅋㅋ
960190,MDRW2100001537.1,그래두 제때 챙겨먹어용,우웅 ㅎㅎ 자기도 나중에 죽이랑 공복약 꼭 챙겨먹어요~,웅웅 알겠어용~,나도 이제 밥 먹어요 ㅎㅎ 피시방 갔어?
797419,﻿MDRW2100001183.30,,,근데 초반엔 그거 하니까 진짜 좋은거 느꼈는데,ㅋㅋ그치
