,dialogue_id,Q-3,Q-2,Q-1,A
1546139,MDRW2100028035.1,그래도 전보다는 일러레 편을 들어주는 사람이 줄어든 것 같긴 한데... 모르지 나도 편향적인 사이트에 다녀서,이런건 욕해야되는디...ㅋㅋㅋ 일러레 편 들어주는 아가들은 어디 사는 사람들인지 꼭 만나보고 싶군요,근데 너무 신기하다 섭남파업 정도면 그렇게 인지도 낮은 것도 아닌데....,조치를 안한다는건 계약금도 안돌려받는건가? 그럼 그럴 수 이ㅆ지 순 범죄자들이네
679878,MDRW2100000103.195,치즈 고인물임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,그래도 둘다 맵긴 하겠지,그거개옛날거야,먹는 사람들이 막 습하습하
1766893,MDRW2100043952.1,구수하잖아요 속도 편하고 들깨순두부도 맛있는데,순두부랑도 잘 어울리나봐요?,네 완전.. 근데 들깨말고 들은건 없어요 ㅋㅋㅋ,둘 다 맛있는 음식이니까 맛있을 것 같아요
1595366,MDRW2100031468.1,아니... 다 2020년이야 근데 지금 2학년이 1학년 교재 파는건데 이번에 교재가 새로 바뀐것도 있어서 긴가민가해서 고민하는 사이 다 팔렸지...,아하 그러면 그 교재들도 2020년꺼라는거네 그러면 걱정하진마 교수님께 문의해보는거도 좋겠다,그런가? 일단 에타에 물어본 다음 교수님께 문의해봐야겠다 지금 시간이 너무 늦어가지고 교수님께 문의는 못하겠다ㅠ,응 내일 일어나서 2021교재 사는거 맞는지 문의해봐
1856966,MDRW2100047025.1,그 애기가 이런 얼굴로 자랄줄은,ㅋㅋㅋㅋㅋㅋ 너무 잘커버린,아그니까 어릴때 얼굴이없는디,큐티보이에서 큐티섹시프리티청순청년이 된
58120,﻿Chat6855,,,오늘 친구랑 말다툼했어.,왜 무엇 때문에?
1904633,MDRW2100047057.1,어떻게 안먹노?,딱히ㅋㄱ안먹어도돼,뭐라도 먹어야지,뭐하러ㅋㅋ굳이
1141790,MDRW2100001640.1,뭘...하시는데요...? 아 저녁 김치찌개 해즈ㅓ서 그거 고기 먹엇는데 잘 먹는다고 지금 또 끓이ㅜㅜ 샵검색 : #새벽에 김치찌개 고기 이거 내가 되겟노 ㅅㅂ,돌았냐 존나 웃겨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 낼 name3 머시여 쉐이크 디톡스 하려고 ㅎ,아 3일 완성 쉐이크? ㅋㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ 아니 진ㅁ자 노답이 일즈일 폭식 과식해도 ㄷ3일이면 돌아올걸 아닠기 더 노답,야 내말이 내가 그래 나 오늘도 쌉과식함 에브리데이 과식데이다 미친놈 이게 더 안 좋으네 시앙~~!!!!! 애초에 다이어트를 시작 안 햇어야 했는데 쩝
1178066,MDRW2100002597.1,요즘 애플펜슬 2세대 갑자기 가격 할인을 많이 해서 팔더라고,어쩐지 요즘 나 살때보다 가격이 많이 저렴해졌다 생각하고 있었으!!,애플펜슬 3세대에서는 어떤 기능이 추가될지 궁금하구만,여기서 더 좋아질게 있나?ㅋㅋ
284166,HuLiC5784,그래!! 넌 요즘 뭐하고 지냈어?,별거 없어요. 저는 일 때문에 바빴어요. 너는 어때요?,"나도 요즘 바쁘지~ 매장도 하나 냈고, 또 입주자대표회장이 될 준비도 하고 있고..",일이 많을 것 같지만 결국엔 그럴 만한 가치가 있을 거예요. 당신은 어떤 종류의 가게를 열었나요?
