,dialogue_id,Q-3,Q-2,Q-1,A
1295673,﻿MDRW2100010696.1,,,기억에 남는 선물 있나요,생각이..가물가물ㅋㅋ 최근에 받은것들이 없으니 딱히떠오르지 않는것 같아요ㅠ있으신가요?
1307396,MDRW2100011546.1,하긴 심지어 쌍둥이들도 성향이 다른데,글치.. 각자의 취향을 존중해줘 ㅋㅋ,음식이랑 놀이 이런 건 좀 같이 통일해주면 좋겠어,ㅎㅎㅎ 지금까지 거의 못본듯
838909,MDRW2100001371.1,지인 할인은 같이 안 된대ㅐ?ㅎ 언제부터해ㅐ?,엇 ㅎ 같이 받을래? 9월 15일,나 근거없이 왠지 잘할 수 있을 것 같아,근데 평일 11시 12시 13시만 된댔는데 더헉..
341134,HuLiC7099,,이번 겨울엔 눈도 많이 오고 무척 추울것 같아.,그게 제가 두려웠던 거예요. 귀띔해줘서 고맙습니다.,응. 단단히 준비해!! 겨울은 추운게 맞긴 하지만...
461319,감성대화말뭉치.11904,,일하다 허리를 삐끗했어.,많이 다치셨나요?,심하진 않은데 동료들한테 미안해서.
1035550,MDRW2100001589.1,ㅋㅋ 안된다구 항상 매의 눈으로 보라구 ㅋㅋㅋ 나도 이제 슬슬 알아봐야쥬......,아니 진짜 근데 1도 없다구... 아파트 1억 5천 전세는 진짜 신이야... 문래 영등포 일도 없음 ㅎ,문래...나도가고싶당.... 나요즘 자곡 세곡 끌랴보여....,나도 가고싶다...
1864196,MDRW2100047028.1,없어,집에 머머 있는데?,나저녁엔느 고기랑 양파채 머금,무슨고기?
1784825,MDRW2100045277.1,,좋아하는 음식 있으세요?,전 민트 좋아해요 님은요? 아 맞다 두부도 좋아해요,ㅋㅋ 전 요즘 오리요!
524705,﻿감성대화말뭉치.24341,,,연애하다 보면 참 생각지도 못한 부분에서 다툴 때 되게 당혹스러운 것 같아.,연애할 때 당혹스러운 상황이 있나 보네요.
1844401,MDRW2100047019.1,맨날 싸워 아ㅏ멀미,웅,디지게나네진짜,퇘ㅔ
1171430,MDRW2100002181.1,최근에 산 물건 있어?,난 약국에서 식염수 샀어 그리고 다이소에서 어린이 불소 치약 샀어,식염수랑 치약 왜 샀는지 물어 봐도 돼?,응 괜찮아!
600077,감성대화말뭉치.39100,자기 집 아니라고 분리수거를 너무 지저분하게 해서 너무 충격이야.,분리수거를 지저분 하게 해 충격이시군요.,어쩜 저렇게 더럽게 살지? 정말 한심해.,더럽게 사는 사람들이 한심하시군요.
612271,감성대화말뭉치.4698,친구들과 사이가 멀어지셨나요?,응. 예전에는 안그랬는데 요즘 나를 따돌리는 것 같아.,어떻게 하면 이 상황에서 벗어날 수 있을까요?,우선 이유가 뭔지 단도직입적으로 물어봐야지.
1097109,MDRW2100001618.1,가만이 있다가 내가처다보면 인상 쓰면서 죽겟대,ㅋㅋㅋㅋㅋㅋㅋ 그래서 아예 안봄,그러니 환장하지 잘했어,이거알지 빨간색 동그라미 친 데 들어가바 들어가서 전체보기 누르면 코드보기 눌러서 상품권 번호좀 알려줘 안되면 그냥 내가집에가서 할게 오늘 이마트가려고햇는데 담에 가도 댐
1109090,MDRW2100001624.1,안자?ㅋ,안재웠어 ㅋㅋ 일찍자라고래 해,ㅇㅇ,엘베탐
997710,MDRW2100001555.1,아닝 섭스시에서 기다리는즁얍 거의다됏댕,바뿐가봐 일찍.가던데 온.ㄹ 오늘,예약이 많나방 연말이라 ㅇㅅㅇ 이제 주차장띠 춥댱,대방띠 대박끼 띠 이안띠?
1559506,﻿MDRW2100028959.1,,,정신없네요,어떤게요 ㄹㄹ
1198644,MDRW2100004072.1,다행이에요 소중한 주말에 비내려서 아쉬웠거든요 !,그래도 요새는 날씨가 꽤 선선해져서 좋죠 사람들도 슬슬 긴팔 입더라구요,네 맞아요~ 이제 진짜 가을인가봐요!!! 어떤 계절 좋아하세요??,지금보다 좀 더 선선한 가을 날씨가 딱 좋죠~~ 오늘 비 왔으니까 다음주는 더 시원해지지 않을까 하는 바람이ㅎㅎ
97657,HuLiC148,,오랫만에 정장치마를 입었더니 너무 불편한거 있지~,"이런, 왜 그러죠? 당신은 그것을 입은 방식이 마음에 들지 않았나요?",거의 청바지나 긴 스커트종류를 많이 입고 다녔거든.
1296420,MDRW2100010749.1,오 평안하시군요 동네가 ㅋㅋ,괜히 일찍 집에왔네요? ㅋㅋㅋ,머어때 좋지 ㅋㅋ 신발젖는거 싫어유,튼튼한 비싼 우산 갖고싶어요 비많이오니 우산써도 안으로 비가새서
832363,MDRW2100001350.17,출금신청 눌러봐 이상타 난 나오는데,아되네,깜놀 알람 맞춰놓고 하자!!,언제해야지ㅜ
1976204,MDRW2100047749.1,ㅡㅡ 엄마가 깨웠지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이러고 짖짜 해놨더라,ㅋㅋㄱㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ 도라이,ㅣ킼ㅋㅋㅋㅋ,닌 왜안해ㅡㅡ? ㅋㅋㅋㅋ
1087721,MDRW2100001612.1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 알겠오~ 응아하느라 다녀오니깐 2시 되어있넹 깜짝 놀랐당,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ응아 시원하게 하구왔어?? 흐음 오랜만에 앵클부츠나 신을깡,시원하게 응아했징~ 난 이제 출발이닷! 바람 좀 맞았더닝 왜이리 방금 자다 일어난 사람같징,뭐야 완전 귀엽다는거잖어? 조아조앙ㅎㅎ ´͈ ᵕ `͈
31325,Chat1726,그래 하는 걸 보니까 게을러.,정말 난 잘 몰랐는데.,그래 이번에 한번 성격을 바꿔봐.,"그래, 난 몰랐었어."
567728,감성대화말뭉치.32758,이번 주말에도 자식이 손자를 맡겨 원래 약속을 취소해서 스트레스 받는군요. 그런 기분이 들어 많이 낙담하시겠어요.,한두 번도 아니고 이제는 진절머리가 날 것만 같아.,이제는 진절머리가 날 것만 같군요. 이 상황을 변화시키기 위해 해볼 수 있는 일들에는 무엇이 있을까요?,자식에게 내 입장을 솔직하게 이야기해보는 것도 좋을 것 같아.
701434,MDRW2100000130.49,하 십 이제 끝났네,하위 머햇음,운영창고 정리 및 재고 조사 3시간 했네 하,오우 아니 빡세네
1792749,MDRW2100045836.1,밥이랑 같이 먹는 음식이예요!,국물종류일까요?,아니요 국물이 없어용,흐음 달걀이 들어가나요..? ㅋㅋㅋㅋ
249443,HuLiC4982,나는 파인애플 피자를 좋아하는데 너는 파인애플 좋아해?,"저는 상관없지만, 페퍼로니가 더 좋아요. 당신은 어떤 일을 하세요?",ㅋㅋㅋ 페퍼로니도 좋지 ㅋㅋ 페퍼로니 피자에 흑맥주 먹으러 가자!!,너의 남은 시간에 뭘 하고 싶어요? 저는 영화 보는 것과 비디오 게임 하는 것을 좋아합니다.
1141220,MDRW2100001640.1,허리단면 31.5 싱화냐 ㅋㅋㅋ ㅠ 63cm..? 킼,머임 나 그거 감가각 없음 어떤 거야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,아 24인치가 61cm 정두얌,아 미친 ㅎㅎ
995722,MDRW2100001555.1,그롬 울name1 멋있는 사람이디 잘자써여?? 퀘스트 완료해썹 오는길에 구매했엉 카트리지 바꿔놨구 ㅇㅅㅇ,ㅎㅎ잘해또용 이따갖다놓기까지하면 퍼펙트 !!,ㅎ히 일겠옹 토욜날 내가 출토근 시켜주껭,아구랭 ? 토욜에 추우면 코트가져강 키키
885037,MDRW2100001496.1,name16이 총 5천 나는 나만 1억 집에서 더 해줄수도 있고 name16이는 혼자하면 2500,대출까지?,ㅇㅇㅇ,언니 대출이 왤케 안나왕 그럼 집 못구하는거아녀? 제대로말해 친새꺄 지금 예물이고 예단이고 다 때려치고 최대한 안하고 집에 몰빵해야겠구만 ㅡ.ㅡ 식장도 다른곳 더 찾아봐
337059,HuLiC7003,맞아요. 나 또한 추울 때 집에 있는 것을 좋아합니다. 가장 좋아하는 음식이 무엇인가요?,난 삼겹살 구워 먹는걸 제일 좋아해.,"맛있을 것 같아요! 직접 만드시는 건가요, 가게에서 사시는 건가요?",직접 해먹기도 하고 사먹기도 하지
42024,Chat3760,여자들이 좋아하는 음식은 뭘까?,의외로 단걸 많이 좋아하던데.,그래?,나도 예상밖이었어.
1502673,MDRW2100025045.1,오호 요즘 꽂힌 간편음식 있으세요?,전..밀키트..ㅋㅋㅋ,헉 저는 밀키트 아직 한 번도 안 써봤는데 어떤 거 먹어보셨어요?,요리를 잘 못해서요ㅎㅎ 애슐리 빠네파스타 맛있어요
613794,감성대화말뭉치.4991,오래 만나던 남자친구에게 배신당했어,오래 만나던 남자친구에게 배신당했어.,나 몰래 오랫동안 바람을 피우고 있었더라고.,남자친구가 바람을 폈다는 사실이 믿기지 않으셨겠어요.
350788,HuLiC7320,큰 뱀은 아직도 인상적이야 해리포터가 완결나서 아쉬워,맞아요. 나는 그가 다른 책을 가지고 나왔으면 좋겠어요.,맞아 맞아 몇번이나 다시 읽었는데도 질리지 않아,당신이 가장 좋아하는 해리포터 책은 무엇입니까?
1236592,MDRW2100006638.1,엌ㅋㅋㅋㅋㅋㅋㄱㅋㅋ 차라리 기절하는게 나을지도...?,ㅋㅋㅋㅋㅋㅋㅋ정말 다음날의 그 두통이란... 술 끊을까 고민했었다니까요 ㅋㅋㅋㅋ,앗아아.... 하지만 끊지 못하셨군욬ㅋㅋㅋㅋㅋ,그나저나 문득 맵찔이시면 설마 엽떡도 못드시는건가요?
1587294,MDRW2100030897.1,안경점이 영업을 잘 하기도 하죠,마그네슘 먹고 많이 나았어요 눈이 훨씬 편해져서 안경 한 말을 듣게 되더라고요,이것저것 많이 먹는군요 비타민은 안 드시나요,마그네슘이 좀 짱인 거 같습니다
