,dialogue_id,Q-3,Q-2,Q-1,A
1830355,MDRW2100047017.1,아니 그래도 2~3일이면 꽤 보는 편인뎁 신기하다 아니,그게 어차피 잠깐 보고 끄는거니까,와 대박  약간 피쳐폰쓰는 사람보다 신기함 약간 뭐랄까... 비유할게 없다..,굳이 구독할 이유가 ㅋㅋㅋㅋㅋㅋ
1803948,MDRW2100046672.1,안녕하세요 :),"네, 안녕하세요",좋은 아침입니다~! 아침식사는 하셨나요?ㅎㅎ,네 샌드위치 머것어요 name2님도 아침먹엇나요
254204,HuLiC5092,안녕 오랜만이네. 밥은 먹었니?,"네, 스테이크 먹었어요 맛있게 먹었어요.",어디서 먹었어?,스테이크 집에서 먹었어요. 스테이크 좋아하세요?
996324,MDRW2100001555.1,롱패딩입구가영 ㅇㅅㅇ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아냥 아직.. 거기까진..,그런갑.. 낼 춥대?,내셔널 개시하려궁 앞으로 일주일정도는 계속 아침에 영하권이든뎅?
1002874,MDRW2100001558.1,쉬즈미스 갓다가 address들럿다 가께 이사회방금 들어감,이제 퇴근해 그럼??,아니,오지다
311881,HuLiC6422,다른 게임 좋아하는 거 있어요?,요즘은 로스트아크라는 게임도 같이 하고 있어,그 게임은 무엇에 관한 것입니까? 저는 그것에 대해 들어 본 적이 없어요.,RPG게임인데 요즘 인기있는 게임이야
1163356,MDRW2100001654.1,ㅋㅋㅋㅋㅋ 양꼬치 맛있기를..,요리가 맛있더라 ㅋㅋㅋㅋ 양꼬치도 괜찮았으 그래도 양꼬는 신대방 거기가 지존,ㅋㅋㅋ양꼬 ㅋㅋㅋㅋㅋㅋ,빨리 내일 맛난거 먹고싶닼ㅋㅋㅋ
1955124,MDRW2100047102.1,오케 감사 완료! 사랑혀 여보!!!,ㅇ호카이 올려 name4,올라왔나,아ㅓ니 올려
797911,MDRW2100001195.11,오늘부터 백신예방접종 시작된다. 오후8시부터 예약가능하대. 오늘은 생년월일 끝자리 0번이 해당이라더라,오우 너 맞을거야???,"응 할 수 있을 때 해놓을려고. 이번에 안 하면 추가 접수 때 가능하다고 하니까 예약상황도 알아볼겸 시간 맞춰서 해보게 아 근데 시간이, 알리먼저하고 들어가도 되겠지? SBS새월화드라마 홍천기에 김유정 나온대 기대된다",난 맞을 생각이 없어서... 와 공명도 나오는데? 비쥬얼 라인업 미쳤다
1261484,MDRW2100008318.1,그 표현이 더 잘 어울리겠어요,마시멜로 하나주고 15분 기다리면 하나 더줄게!,맞아요 그거,"하는 실험 거기서 인내하면 더큰 성공이 돌아올것이다 하는 이야기를 하더라고요 커가면서 공감허지 못하는 내용도 생겼지만 열심히 살아야지, 하고 다시 의지를 다잡는 계기가 되주더라고요"
1347458,MDRW2100014346.1,그때 마침 비가 와서 또... 운치가,헉.... 그 냄새랑..굿굿,가을이었어요 네... 기억에 남을거 같아요 정원같은데도 입장료 받고 그러잖아요 근데 그럴만 하더라고요 ㅋㅋㅋㅋ,ㅋㅋㅋㅋ아 저도 가을에가고싶엇으데 ㅜ혹시 단풍도보셧나요 ㅋㅋㅋㅋ 맞아요..관리를잘해놈 진짜
545835,감성대화말뭉치.2848,,밥도 너무 맛이 없고 몸은 힘들고 정말 상황이 짜증 나.,입맛이 없고 몸이 힘들어서 상황이 짜증나시는군요.,당뇨가 와서 식단 조절 때문에 너무 힘들어.
