,dialogue_id,Q-3,Q-2,Q-1,A
433910,HuLiC9239,나도 한번찾아봐야겠다,야 엄청 재밌어보임,응??? 갑자기? 찾아봤어??,응 아니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 총 10명나오는듯 어벤쳐스 이후편인가바 아 빨ㄹ ㅣ나왔으면 ㅠㅠㅠㅠㅠㅠㅠ
1884216,MDRW2100047042.1,1-2면 딱인데 그래서 어캐 둘 다 찾을 순 없잖아,둘 가 찾아야할거가은데 한시 좀 넘어서 가서,컥,둘 다 받아야ㅏ할듯 취소 안돼
1114408,MDRW2100001625.1,그른가 오피암프 후계자쉑,평균한참아래임,한참은아님,기만자쉑
740146,MDRW2100000273.7,지겹다지겨워 증말 2주채우겠어요ㅠ 아니 시술햇는데두 그래요?! 생리통은없어용?,어떤사람은 한달도 한대ㅋㅋㅋ 없어~ 멀쩡.. 효과는 있는데 생리가 안 끝나ㅋㅋㅋㅋ 글보니까 6개월까지는 지켜본다고 그러든데..,헐 한달이면 생리컵하는게 낫겟다 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋ생리통없는게 어디냐만은..... 그래도ㅠ,생리양도 확 줄어서 좋긴하다만ㅋㅋㅋㅋ 시술하기전에 5일동안 쓰던 생리대보다 지금쓰고있는 생리다양이 더 적음..
1763441,MDRW2100043695.1,아하! 저도 민트랑 초코나무숲도 좋아해요! ㅋㅋㅋㅋㅋ약간 안가리고 다 먹는거 같내요 ㅠㅠ,ㅋㅋㅋㅋ좋죠ㅋㅋㅋ 민초단이세요?,앗 당연합니다 민초사랑해~!,갸악갸악 역시 민초 최고죠
1021907,MDRW2100001580.1,그전에는 이것도 아프다고 막 그랬는데..고통에 익숙해짐ㅋㅋㅋ,안습 ... 아 젖몸살 진짜 무서워용 애낳는다고 끝이 아니라니 ㅠ,무조건 자분가자... name10이가 잘 물어주면 젖몸살도 없을걸..,아예 젖 돌자마자 잘 물린다는 가정하에인거죠 ㅠ?
1334075,MDRW2100013447.1,ㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋ 여행은 역시 먹는거지,맞아,그래도 많이 못먹었어,흑마늘라멘 맛있었는데 비맞고먹어서그런듯 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
23930,Chat14616,,독특한 노래 아는거 있어?,팝중에 많지.,한국노래중에는?
1335340,MDRW2100013527.1,언제가,모르지..,ㅎ.....,지금 9월달까지 예약풀려있음
1062706,MDRW2100001597.1,애기 카시트 반려견 카시트나 좀 줬음 좋겠다 그건 아이소픽스 되는거겠지?,ㅋㅋㅋㅋ 그러게 당연히 되겠지 ?,그렇겠지 중고로 하나 더 살까,카시트?
