,dialogue_id,Q-3,Q-2,Q-1,A
55877,Chat6392,근데도 웃긴건 사실아냐?,난 웃기진 않던걸.,좀 안쓰럽지?,상당히.
311632,HuLiC6417,열심히 안하면 또 마음이 불편해서...돈 받고 일하는 건데,무슨 말인지 알겠어요. 동감이에요. 제가 너무 열심히 일하지 않았으면 좋겠어요.,날씨가 갑자기 추워져서 출근하기 더 싫다,그 말을 들으니 유감이네요. 당신은 곧 집에서 일할 수 있을 것 같습니까?
29481,﻿Chat15686,,,너희집 TV는 잘나와?,왜?
793008,MDRW2100001171.68,헐..벌써?? ㅋㅋㅋㅋㅋㅋㅋ,아 나온다고만 하고..언제 나올지는 몰라....흥행하면 3편 나온다고 했는데 2편 흥행해서 3 나온다고 하더라 ㅋㅋㅋ,아아 ㅋㅋㅋ 그래도 3을 빨리 확정지었다 ㅋㅋㅋ,ㅋㅋㅋ그니까 코로나 치고는 흥행해서...다행이지
1876881,MDRW2100047037.1,이번주랑 다음주 빼곤 ㄱㅊ할듯 이번에 배송오는게 넘 많아서 하,.... 음... 대체휴무주뿐인데 그럼? 전시회 21일까지 아녔냐? 그주에 해야하나,허허...,코로나 심해져서
561391,감성대화말뭉치.31518,형 때문에 당황스러웠겠어요.,아빠도 지금 누가 그랬는지 헷갈려 하는 거 같아.,어떻게 해야 이 상황을 해결할 수 있을까요?,아빠랑 따로 대화를 좀 해 봐야겠어.
1517222,MDRW2100026054.1,으흐흑 집안일하기 싫어...그래서 역시 요즘 젤 갖고 싶은 게 1위로 식기세척기예요,나는 건조기! 요즘 날씨가 다시 눅눅해,그건 그래 ........ 둘다 갖고 싶어요... 로봇청소기는 ....의외로 후순위죠 그쵸,로봇청소기는 반려 가전제품이라는 느낌? ㅋㅋㅋㅋ 친구 집에서 봤는데 생각보다 크더라
458946,감성대화말뭉치.11439,,친구가 이번에 아는 형님 가게에서 일을 하게 되어서 다행이야.,어떤 이유에서 다행인지 여쭤 봐도 될까요?,형님이 일손이 부족하다고 해서 내가 친구를 소개시켜줬지. 일손을 빨리 구해줘서 다행이야.
1266551,MDRW2100008671.1,ㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,이젠 줄있는게 신기하고 낯설어 삶의질 상승~~~~,버스에서도 줄있는 이어폰 잘 못본듯 거의 무선이어폰 쓰나봐ㅋㅋㅋ,요즘은 어르신들도 무선써
356263,HuLiC7447,"오, 그거 흥미로울 것 같네요. 확인해 봐야겠어요. 당신은 다른 어떤 게임을 좋아하나요?",나는 리그오브레전드도 재밌게 했어.,한 번도 안 해봤어요. 무슨일인데요?,전략적으로 타워를 부수는 게임이야.
1611388,MDRW2100032549.1,마스크팩인가요?,네네 일리 동백오일 팩이요 씻고 하나 붙였어용,건성이신가용ㅎㅎ,네네맞아요ㅠㅠ 건성인데 끈적이는거 안좋아해서 더 걱정이에여
245383,HuLiC4889,해리포터 시리즈를 보자! 내가 점심도 해줄께!,정말 재미있을 것 같네요! 저는 해리포터 시리즈를 좋아합니다. 당신은 어떤 음식을 좋아합니까?,나 피자가 먹고싶은걸 피자 좋아해??,저는 피자를 좋아해요! 제가 가장 좋아하는 음식 중 하나입니다. 당신이 가장 좋아하는 토핑은 무엇입니까?
338267,HuLiC7031,가게에서 사서써.,좋은 생각이에요. 다음 번에는 꼭 해봐야겠어요. 당신이 가장 좋아하는 국수는 무엇입니까?,난 칼국수 면을 진짜 좋아해 ㅎㅎㅎ,처음 들어보는 얘기네요. 그것들은 어떤 맛이에요? 레시피 있어요?
1289062,MDRW2100010205.1,아~ 네~ 나름 유용하고 재밌었어요ㅛㅛㅛㅛ,휴 흉흉한범죄가 참 많더라구요 가시화 해주고 전문가들이 해석해주니까 좋았어요,네~몰랐던 사건들도 알게되구요,네 범죄자심리를 설명해주니까 알면 화가풀리는 그런거 있잖아요 그런효과가 있더래요
928715,MDRW2100001524.1,후후 나 아까 저녁에 기생충봤당 이제서야!! 음....... 재밌다가 씁쓸해짐 ㅠ,그치 나도 며칠전에 봤는데 괜히 씁쓸혀 ㅠ,ㅠ 떡볶이먹고싶다... 근데 이시간에 답장하구말이야 퇴근,퇴근 희희 설렁탕 먹는듕
1746865,MDRW2100042483.1,네..재미지게 봤어요,ㅋㅋㅋㅋㅋ 감빵생활재밌죠~~~! 근데 저는 슬의가 좀 더 재밌더라고요,네 두번이나 봤는데 재밋어요,두번이나 보셨군요! 진짜 좋아하시나봐요!
1220449,MDRW2100005530.1,그사람이 군인이였는지 친절하게 물어보더라고요 그쪽은 중고거래 어떻게 생각하세요?,저도 요즘 책이랑 이어폰같은거 팔았는데 사람들이 대부분 착한거같아요 혹시 올해 사고싶은건 없어요?,공기계 폰을 사고 싶어서 어제만 해도 사이트에 접속했거든요,어떤 폰이 사고싶으세요?
78532,HuLiC1037,"저는 20대입니다. 당신은 어때요, 형제자매가 있나요?","아니 나이말고, 너가 형제자매중 몇째냐고, 난 둘째야.",저는 두 명의 오빠와 두 명의 여동생이 있습니다. 취미가 뭐예요?,아 니가 셋째구나. 오빠가 있어? 나도 오빠가 있었으면 좋겠어.
492526,감성대화말뭉치.18018,딸이 내 얼굴이 아니라 아내를 닮아서 감사해. 외모 걱정은 안 해도 될 것 같아.,딸이 아내를 닮아서 기쁘시겠어요.,기쁘지. 나를 닮았으면 딸에게도 미안했을 거야.,무엇이 미안함을 느끼게 만드나요?
1529644,MDRW2100026904.1,사실저도 그래요 올림픽 보셨나요,올림픽은 봣어요 양궁만.. 열심히본,양궁...빠르게 끝나서 좋아요 긴장하고있으면 턱!하고 엑스텐 쏘는 선수들,맞아요 정적인스포츠 짱
1620846,﻿MDRW2100033188.1,,,텀블러 자주 사용하세요?,네네! 저는 집에서도 텀블러 사용해요!
1139876,MDRW2100001640.1,아 토하도싶은데 그러ㅁ 먹토잔아 양심상 그건 목하겟너,아 그치 일단 소화시키고 있따; 야 나 그넫 s20그 보라색 사고싶은데 ㅅㅂ 이름이 방탄에디션이라 빡치네 카메라에 하트 박힌거 맘에드는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,야 그냥 사 나도 몰랐다 나 인터넷 헤비유저인데 모르면 대충 다들 모를더야 ㅎ 너두 몰랏자너,ㅇ ㅏ그래? ㅎㅎ 그럼 사야지 ㅎ 뒤에 하트가 존나 예뻐 ㅅㅂ 근데 존ㄴ ㅏ웃긴거 먼줄 ㅇ람? 하트가 보라색이자나
1353050,MDRW2100014718.1,네.. 둘이예요. name1님은요?,성별이 어떻게되나요 전 아직 결혼을안해서 부모님과함께살고있어요,남자 둘이예요. 좋으시겠어요. 엄마가 해주시는 밥도 먹고,꺄아 말썽안부리시나여 맞벌이가정이었어서 가사일은 항상제담당이에요ㅜ
