,dialogue_id,Q-3,Q-2,Q-1,A
1102795,MDRW2100001620.1,전면슬라이딩밥ㄱㆍ 봐봐 뒤에스위치부분만큼 뜨자나 공간,"아그래,",응 위에 레일 만큼띄우니까스위치부분은 뜨지,저기틈
845843,MDRW2100001380.1,힝구,왜 안했냐 저쉬운걸,3개 했는걸 싼거니,우와 우리꺼롯데마트 몇그람야쟈
411014,HuLiC8710,맞아,그때의 우리영화취향이란....,첫키스만 백번째 ㅋㅋㅋㅋㅋㅋㅋㅋ 연애 세포가 막 샘솟을때 본거라 그런류가 많은듯,맞아 ㅋㅋㅋㅋㅋㅋㅋ 20살 아니 스무살 갓넘어서도아냐 중후반이되고 심오한 영화를 좀 보는거같다
1550786,MDRW2100028358.1,어떤공연이 제일기억에 남으세요?!,연극뮤지컬 주로 보는 것 같아요! 요즘은 코로나때문에 자주 보지는 못하는데ㅜㅜ,헉 멋있어요 저 뮤지컬본적이 없어서 코로나ㅜㅜ,앗 저는 예전에 되게 좋아하던 뮤지컬... 엄청 많이 봤던게 기억에 남네요ㅎㅎ name1님은 무슨 공연 좋아하세요?
1601127,MDRW2100031860.1,작년4월부터쭉있네요... 헉 저 휴학도때렸어요,헉 작년 4월..!!!!,이번학기만휴학을,아이고 진짜 코로나 때문에 어휴
1561388,MDRW2100029083.1,,안녕하세요 반려동물 키우세요?,안녕하세요! 아뇨 ㅠㅠ아쉽게도 키우고는싶은데 돈을 모으고 키우고싶어서요,어떤 동물 키우고싶으세요?
368796,HuLiC7737,난 몰라 첨듣는영화,나온다 백두산 왜안본거지 상도받았는데,평점? 리뷰 쓰레긴데 그냥 총평점 의미 없는듯,ㅋㅋㅋㅋㅋㅇㅇ 맞아 리뷰가 중요해
1648288,MDRW2100035181.1,네.. 예보가 틀릴 수도 있으니까요.. 오늘 여행을 위해 예보가 틀렸으면 좋겠네요,지금 가는 중인데 아직 비는 안오네요. 가서 조개구이도 먹으려고요 ㅎ,오호.. 계속 안왔으면 좋겠네요.. 조개구이 맛있겠어요.. 점심으로 드실건가봐요?^^ 여행은 잘하고 계시는지 궁금하네요... 비가 안왔어야 하는데요,어제 저녁으로 조개구이 먹었고 다행히 도착하니 화창해서 바다에 들어가서 놀았어요 튜브도 타고요 ㅎㄹ
314516,HuLiC6484,말을 좀 세게 한다? 내가 봤을 때 너도 나쁜 사람이야,나는 내가 좋은 사람이라고 생각해요.,너 주변에 친한 친구들 많아?,저는 친한 친구들이 많아요.
509265,감성대화말뭉치.21307,,나한테 여자친구가 생겼어! 선물하고 싶은데 어떤 게 좋을까?,와 축하드려요! 여자친구가 무엇을 좋아하나요?,응. 여자친구가 좋아할 만한 걸 찾아봤는데 마음에 들어 할지 모르겠어.
1427782,MDRW2100019960.1,집안일해요?,네 자취하고 있어서 다해요,전 청2 청소담당이요,역할분담이 되있으시구나 주기적으로 하세요? 아님 그냥 더러워보일때 치우는 편이세요?
1624907,MDRW2100033459.1,아침은 막장이죠 아 금요 드라마 남궁민 나오는거 한데요 완전 잼나보이던데 제목이 생각 안나네요,아직 시작은 안한거예요?,네 9월요,요즘 본방송을 안보니 뭐가 끝나고 뭐가 시작하는지 잘 모르겠네요 챙겨서 봐야겠어요 !! 감사합니다^^
660362,MDRW2100000060.89,갑자기 급 막막하다,name6 분유타는거보다 쫌더 따뜻하게 담아두는게 쫗라,응응 ㅋㅋㅋ 글고 name6 우유도 먹기시작해서 안되면 우유줘야지,오 괜찮네 그럼
1302291,MDRW2100011153.1,아 지그재그 최고 신인상 싹쓸었잖아요 최고...,진짜 그 하이틴 톡톡튀는 그 감성 위클리 짱먹어...,스테이씨도 이제 컴백하던데 머리 보샸어요??!,아맞아요 이번에 컴백하는거 윤?? 이었나 순간 이름 기억이 안나서 ㅠㅠㅠ
1638071,MDRW2100034409.1,전 어제 피자시켰어요~ㅎㅎ,오!! 전 오늘 점심에 피자시켜먹었어요~ㅎㅎ,오오!! 어디피자드셨나요??,도미노피자 먹었어요~ 스파게티까지 있는 세트로~ㅎㅎ
603147,감성대화말뭉치.39710,괴롭히는 친구로 인해 무서워서 화장실에서 밥을 먹었군요. 늘 불안하겠어요.,계속 화장실에서 밥을 먹다보니 자괴감이 들고 사는 의미를 모르겠어.,자괴감으로 인해 고통을 받고 계시군요. 누구한테 도움을 요청하는 게 좋을까요?,아무래도 부모님에게 먼저 이 상황에 대해 알려야겠어.
1368894,MDRW2100015786.1,어머니 찬스 썼습니다,엄마반찬이 맛있죠ㅋㅋㅋ 전 쿠팡에서 간고등어 사서 구워먹었어요,크 맛있겠네요,쿠팡 최고에요ㅋㅋ 맛있더라규요ㅋㅋ
1749124,MDRW2100042643.1,너무아쉽다 이름을몰라섴ㅋㅋㅋ 네이버로 칼로리바란스 결제하기 직전이엇음ㅋㅋ,이름이제안거아니야?? 이거아니야?,맞아맞아ㅋㅋ 12시 전에 시켰어야햇는데ㅜㅜ,ㅋㅋㅋ 근데이거 칼바처럼 치즈맛은안나 온리버터맛
422786,HuLiC8983,베테랑 봤어?,당연히 봤지,하긴 베테랑이 천만영화였나,응응 천만
1733667,MDRW2100041517.1,어.. 그럼 저도 살까봐요.. 밤에 폰도하고 맨날 피씨앞에 있고 눈건겅을 위해 하는게 없으니까,맞아요 ㅜㅜ 이거라두 하자 그런마음으로먹는거같아요ㅋㅋ 사실 폰을안보는게 젤좋지만ㅜㅜ ㅋㅋ그럴순없어서,그러니까요... ㅎㅎ 혹시 백신을 맞으셨나요?,아직요! 이번주에맞습니다 ㅎㅎ 맞으셧어용?
1933493,MDRW2100047086.1,아? 각 카드 포인트들을? 수수료없이? 오-,응 근데 하나카드는 카드결제계좌로 빼는게 좋아,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,출금실패해서 고객센터에서 전화오거든
1116806,MDRW2100001630.1,저희 슬 나가용ㅎㅎ,우리도 어머니 태우러 간당,넹!,아버님은? 택시타신대?
1308843,MDRW2100011654.1,여행 좋아하시나요,항상 가고싶긴 하져,오 어디어디 가보셨나요,전 통영이랑 여수요.
286449,HuLiC5836,정말 재미있을 것 같네요! 당신의 크리스마스 파티에는 몇 명이 참석할 예정인가요?,아마도 총 5명정도? 넌 크리스마스에 뭐할꺼야?,우리 집에서 작은 모임을 가질 것 같아요. 정말 재미있을 것 같아요.,크리스마스에 먹는 특별한 음식 있어?
1270130,MDRW2100008925.1,얼마정도 인가요,기억이 안나는데 크기가 커서...은근 양이 많더라구요,사실 요새 콜라보가 넘많아서 ㅋㅋㅋ 좀 신선함이 덜해욥 ㅋ,맞아요ㅎㅎ 흔해진 느낌
1459027,﻿MDRW2100022130.1,,,문젠 한달 뒤 추석때까지 더 오를거 같아요,아 곧 추석이지 진짜 난리나겠네요 냉동식품은 뭐 주로사세요
1529369,MDRW2100026884.1,요즘 이벤트하면서 택배가 진짜 많이 늘었어요ㅎㅎㅎ,물론 저는 돈안내고 시킨 택배가 ㅎㅎ,하루에 몇개씩올때도 있고ㅎ 암튼 많이 와요 택배는 남편분이 잘버리시죠?,제가요 ㅎㅎㅎ
892615,MDRW2100001500.1,졸려죽겟음..,나도 한숨잘까함 ㅠㅠ,배신자,왜얌 ㅋㅋ 자것딩 치료할때자야지
1481592,MDRW2100023651.1,ㄱㅋㄱㄱㄱㄱㅈㅋㄱㄱㅋㄱㅋㅋㅋㅋ그랬다... 나는 그렇게 돈스타브에도른녀가되었던것이다...(파스슷.. 나중에 또 트위터에 나눔해주세요 존잘님 (로그아웃을하고다니는놈이말했다),ㅋㅋㅋㅋㅋㅋㅋㅋ그게 뭐야ㅋㅋㅋㅋ 근데 너무 품이 많이들어서 진짜 굿즈 만드는 사람 기력들이 장난 아니구나 맨날 느꼇죠...,ㄲㄱㅋㄱㅋㅜㅠㅡㅠㅜ최소수량이 어떻게 되나요..? (인쇄할때..),아 띠부띠부 씰 최소는 150장이었나? 근데 아는 분들이랑 공구해서 50장만 뽑았었는데 50장도 진짜 감당 안되더라ㅋㅋㅋ
1084316,MDRW2100001611.1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 귀여웡 코노도 거의 끝나가는구만~,넹 여기루 간댕 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,오홍 저기도 사람 엄청 많은가보넹 알겠습니당 이제 가고있겠군,도착얌 애들 다 배부르다 해서 메론반 파인애플 반 과일 안주 하나 시키구 기다리는즁~ 너무 일찍 와서 손님이 우리밖에 없어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 여기 분위기 대박이얌 샹들리에 가려져서 안 보이지만.. 약간 갬성술집ㅎㅎ
411673,HuLiC8726,ㅋㅋㅋ난 강아지가 나와서 애들좋아할거라는거였는데 슬픈영화구나,응 ㅋㅋ마음이따듯해지는 영화임 가족영화,개봉시기가 안좋았나보다,그것도그렇고.. 액션도 아닌데 잘안보징 않을까
922314,MDRW2100001521.1,나도 미워할 권리있는데 참고있는거다 (ㅈㄴ (ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌㅋㅌㅌ 맞는말이라 더 반박 못하겠네 ㅂㄷ,ㅈㄴ 웃겨 ㅠㅠ ㅠ ㅠ ㅠ ㅠㅠ name2스 오늘 어린이날 축하혀,와이 너도 축하해
1306139,MDRW2100011449.1,아 저는 해운대는 안봤어요 ㅎㅎㅎ 이렇게 갈리네요 ㅋㅋㅋㅋ 괴물은 보셨나용?,"괴물은 확실히 봤긴 봤는데 기억이 잘 안나요 ㅋㅋㅠ 언젠간 봐야지,.하다가 지금까지 왔네요",그래도 시간날때 넷플로 하나씩 보면 그 재미도 잇을것 같아요! ㅎㅎ,그래야겠어요~~ㅎ.ㅎ!!!
1088173,MDRW2100001612.1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ그런다니깐~ 쿠키런 하면 시간가는줄 몰랑 ㅎㅎㅎㅎㅎㅎ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 큰일났당.. 할게 계속생겨 쟈깅 이친구 받았오 쟈기가 말했던 캐스터도 받았당,ㅋㅋㅋㅋㅋㅋㅋㅋ옹!!! 대박 많이 받았넹 그치그칭 할게 계속 생기지?! 이래서 쿠키런이 재미썽.. 업그레이드 빨리 해 쥬세여ㅠ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진쨔 더이상 할거없이 다해버린 name1가 놀라웡.. 이제 그만해야게쒀 이러다가 쟈기랑 전화하기전까지 계속 이것만 할거같앙
260327,HuLiC5233,심심하다,취미가 뭐예요?,그림 그리는걸 좋아해 너는?,"네, 그림 그리는 걸 좋아해요. 당신은요?"
148299,HuLiC2648,맞아요. 한 번 해볼까 해요. 당신은 다른 취미가 있나요?,아니 없어 너는 취미가 뭐야?,저는 비디오 게임과 영화 보는 것을 좋아합니다. 당신은 재미로 무엇을 하는 것을 좋아하나요?,나도 게임하는 걸 좋아해 한동안 푹빠진 게임은 밥만 먹고 게임만 했었어!
1161636,MDRW2100001654.1,오 빠른데 ㅋㅋㅋㅋㅋ,내일이나 도착할듯 헐 넷플릭스이모티콘 끝남,넷플 임티 뭐였는데?,아 그 남자랑 여자 ㅋㅋㅋㅋㅋ
85660,HuLiC1201,그래 맞아 내가 괜히 쓸데없는 걱정하고 있었네 ㅋㅋ 그렇게 말해줘서 고마워,천만에요. 당신에게 잘 되길 바랍니다. 난 네가 괜찮을 것이라 확신해요.,고마워 !!ㅋㅋ 근데 이제 정말 마스크를 안쓰고 결혼식을 할 수 있을까?,그것은 좋은 질문이네요. 신랑 신부에 따라 다르겠죠.
937435,MDRW2100001528.1,근데 쫄보인데도 재밌게 봤다는 사람이 많아서 궁금하긴한데ㅠㅠ 오빤 다 봤자나ㅠ,3 나오기 전에 또 봐야지 어차피!,그래?? 그럼 같이보자!,좋아!!!!!!! 킹덤 처음봤을때는 일요일에 밤새서 본거같아 ㅋㅋㅋㅋ
1147552,MDRW2100001642.1,name15네팀 팀미팅때 name9교수님이 다른 팀은 다들 성의없게 써왔는데 너무 잘써왔다고 그랬대 개재수없디,엥 스발,근데 그게 소감 써와서 그런거래 ㅋㅋㅋㅋㅋㅋㅋ,아미친 도랏나 아 졸라 싫어
865815,MDRW2100001388.109,언니도?ㅋㅋㅋ,뒤에 물음표빠짐,ㅋㅋㅋㅋ응 이거봐유,누구나오나유?
1098436,MDRW2100001619.1,자기 재택근무 됐음 좋겠다,ㅋㅋㅋ응 나도 ㅋㅋㅋㅋ,나도 같이,그러게 상상만 해도 좋다 자기야 신천지 단체로 양푼이 비빔밥이라도 해먹었나 진짜 같이 살아도 안걸렸다는데 가족들은 음성인데 진짜 히안하다
547733,﻿감성대화말뭉치.2885,,,아무리 긍정적으로 생각을 해도 결국 부정적으로 끝이나.,부정적인 생각 때문에 힘드시군요. 조금 더 자세하게 말씀해 주시겠어요?
1749086,MDRW2100042640.1,친구들이랑 같이 아이돌 덕질했던 게 재밌었던 것 같아요ㅋㅋㅋ 대학 진학하셨나요?? 대학생활은 어떠셨어요?,대학을 가긴갔는데 재미없었어욬ㅋㅋㅋ 술먹은기억밖에 안나요,ㅋㅋㅋㅋㅋ 술을 많이 드셨군요 동아리는 하셨나요?,아뇨 동아리는 안했어요 ㅋㅋㅋㅋ 많이 먹은건 아닌데 질리게 먹어서 안좋은 기억이에요 ㅋ큐ㅠㅠ name2님 동아리 하셨나요?
1504827,MDRW2100025198.1,싫어 완전 달라,어떤점이?,나는 무릎 건강이 좋지 않아서 등산은 힘들어 등산의 어떤 점이 좋니?,경치구경이지 그리고 산에서 내려와서 먹는 라면이 그렇게 맛있대
1918638,MDRW2100047071.1,원 쑤야 하는데,4000원 뭐지?,그럼 코스트코를 가겠습니다 피자 가격,4000원 어디서 써요?
849061,MDRW2100001381.1,ㅜㅜ가게???,디기무거운데가게로보내댱ㅎ,얼마나 무겁길래ㅜㅜ name1 잘자요,내꺼 디게좋네 가볍고 밝은데?
