,dialogue_id,Q-3,Q-2,Q-1,A
881382,﻿MDRW2100001480.1,,,안녕하세요^^,안녕하세요~ 혹시 여행 좋아하시나요?
74162,Chat9879,,사랑하는 친구가 생겼다.,여자 $Experiencer니?,당연히 여자친구지 너무 좋아.
798461,MDRW2100001223.4,ㅋㅋ 센터장이나 팀장이 걔네낭 회식한번 해야겠는데,ㅋㅋ 우린그런거없어 암튼그거하고 머리하러감,늦게 잤겠네 그거하면 머리도 감아야하는거 아닌가? 아 거기서 감고 관리하겠구나,응 말리고 오지 집에오니 11시넘고ㅋ 지금일어났어 ㅋㅋ 원래1시반쯤자느뉘ㅣ Sk바사단타할까했는데
826113,MDRW2100001327.66,아 마피아 인더모닝이 3위였어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,마피야야,In the morning,배우...보다...더배우...
1562397,MDRW2100029154.1,반가웠겠다,영어 타임지 해석하고 공부하는 동아리였지,멋있어 보였겠는데,거기서 만나서 친하게 지냈지 술도 많이 마시고 멋짐ㅋㅋ
1293313,MDRW2100010526.1,그렇죠 첨생긴데래요 ㅜㅜ애들땜시 못드시고,저는 그런거 시켜먹을 생각을 왜 못했을까요?,시켜보세요,저도 주말에 신랑오면 도전 ㅎ
637219,감성대화말뭉치.9598,키울 땐 참 힘들었는데 다 커서 엄마 생각해 주는 거 보니까 대견하고 뿌듯해.,가족들과 할 수 있는 일이 어떤 것이 있을까요?,새집에서 가족들과 식사를 해야겠어.,행복한 식사 자리 되셨으면 좋겠네요.
848979,MDRW2100001381.1,니꺼 뿔면어쨰,이미 뿔었을거,머저래 그지같은회사 밥도 점심에 같이 먹게해야지 써레기네 진짜 그니깐 중소기업 안갈라는거여,갸져온지 30분 됨 ㅋㅋㅋ
176181,HuLiC3291,저녁 먹은지 얼마 안 됐는데 또 배고픈 건 뭔지? ㅎㅎㅎ 내일 내가 제일 애정하는 브런치 가게에 갈거야.,그것 참 좋은 생각인 것 같군요. 저도 그렇게 해야 할 것 같아요. 브런치 좋아해요.,내가 널 초대할게. 어차피 우리는 내일 브런치 먹으면서 대화할 거니까.^^,"잘 됐어요! 정말 기다려지는데요. 저는 브런치를 좋아해요, 하루 중 가장 좋아하는 식사예요."
250856,HuLiC5014,삼성 갤럭시 플립을 쓰고 있어..반으로 접히는 거,그거 좋은 전화 같네요. 저 아이폰 있어요.,아이폰 어떤 모델을 쓰고 있어?,저는 아이폰 7 플러스를 사용하고 있습니다. 그것은 좋은 전화입니다. 당신은 아이폰을 사용해 본 적이 있나요?
