,dialogue_id,Q-3,Q-2,Q-1,A
913912,MDRW2100001516.1,퇴근해용 여보야 옥화대~,응 일어났어,굿,하하하 이번엔 치열하지 않았나
1721417,MDRW2100040624.1,아 락페스티벌 저 인천 락페는 가봤었어요,인천 펜타포트 락페도,딱 한번 ㅎㅎ,어 펜타포트요?
1302653,MDRW2100011181.1,콘서트 가봤어요,누구요?,아이유 단독 콘서트요,와 부럽다
1903963,MDRW2100047057.1,아니니데ㅋㅋ 여튼ㅋㅋㅋ잘해라ㅋㅋ,무슨말이야?,어머님도걱정으셔ㅋ,아니니데??
1459127,MDRW2100022137.1,하와이 가봤는데.. 전 빅아일랜드만 가봤어요.. 신혼여행때 하와이 구경 마니 해보셨어요?,저도 빅아일랜드에서만 있었던 것 같아요~ 자유여행이라 특별히 많이 구경은 안하고 프리하게 다녔어요:),와아키키 해변에서 놀고.. 좋았죠..ㅎㅎ 하와이는 안전한 편이라 밤에도 구경 잘 다녔어요,맞아요 ㅎㅎ 그 때 사진 보면 여기저기 다니긴 했더라고요ㅎ 오프로드 4륜차? 타고 산도 타보고ㅋㅋ
118129,HuLiC1951,코카콜라는 펩시가 만든 탄산음료입니다.,코카투가 새라고 하지 않았어?,"아니요, 코카콜라는 코카콜라 회사에서 생산하는 탄산 음료입니다.",탄산음료는 좋아하지 않아.
613233,감성대화말뭉치.4882,,회사에서 나만 외톨이가 된 것 같은 기분이야.,회사에서 혼자 외톨이가 된 것 같은 기분이 드시는군요.,나도 회사에서 친한 사람이 생기면 좋겠어.
1666072,MDRW2100036529.1,네 그노래도항상들어가있습니다ㅋㅋ 요샌데이식스노래가너무좋더라구요..ㅜㅜ,아! 저도 친구가 추천해줘서 가끔 들어요~ 좋은걸 뭐 어떻게 좋아해여ㅋㅋ,아ㅋㅋㅋ 이번에 데이식스유닛 나와서 뚫고지나가요 그노래 좋더라구요ㅜㅜ 그거계속듣네요..ㅎㅎ,오! 담에 들어봐야겠어옹
737427,MDRW2100000256.23,아니 필요 없는 물건이라 자연스럽게 쌓여서 하나는 받지 않을까,랜턴ㅋㅋ,랜턴 던킨 거 받았어 프리퀀시 안 쓰면 줘 ㅋㅋ 받게되면 핑크 보냉가방이 더 탐나는데 그게 제일 먼저 끝나겠지,응 ㅋ 언제까지지? 7월이네ㅋ
1677780,MDRW2100037412.1,네 근데 이상하게 팔에 물이 차서 볼록 튀어나왔었는데 2주쯤 지났더니 점점 작아지고 있어서 다행이에요,원인이 무엇이었나요??,그걸 모르겠어요. 다른 병원 가볼까 하다 일단 놔둬봤는데 없어져서 다행이에요,그나마 다행이네요 건강은 항상 조심해야하는 것 같아요
